ego_s,s_ahead
2000.0000025866925,2070.000029115585
2000.0000025866925,2070.0019256365226
2000.0000025866925,2070.002250659367
2000.0000025866925,2070.0021293827685
2000.0000025866925,2070.0019858959013
2000.0000025866925,2070.0019141524863
2000.0000025866925,2070.001876007135
2000.0000025866925,2070.0018446827344
2000.0000025866925,2070.0018401354337
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0445894211016,2070.0018333144803
2000.2341679581382,2070.05254674388
2000.5481916847766,2070.2492929776236
2000.942050885266,2070.5522973275783
2001.36837432388,2070.912733633596
2001.7985439626586,2071.278363111851
2002.2320929965965,2071.62271993578
2002.6832729109635,2071.9367067967155
2003.1498566690145,2072.217693279168
2003.6217884307403,2072.4857446661276
2004.1031497275435,2072.775129621478
2004.6013043956991,2073.1015891274096
2005.1126126875272,2073.462774011745
2005.6362768382228,2073.8304224512726
2006.1772776664404,2074.1780850730242
2006.7360839615278,2074.5024567091295
2007.3097858228505,2074.8228057070537
2007.8991470730866,2075.1458026293067
2008.5053539215423,2075.4682587838906
2009.1272403983473,2075.7901064630864
2009.7642947109082,2076.111347436464
2010.4170387055967,2076.4333415298865
2011.0852711619236,2076.7932543388015
2011.768688134606,2077.2069573025224
2012.4673841677725,2077.6716215643314
2013.1813750428228,2078.1658098124003
2013.9105731598383,2078.657141408337
2014.654935380406,2079.1290850615947
2015.41443807329,2079.5878039475465
2016.1890536234548,2080.0569473345
2016.978695215613,2080.557979733694
2017.7833819041111,2081.0967172595647
2018.603031959878,2081.6511729251347
2019.4376454449093,2082.1920699983657
2020.2871908660927,2082.707730027677
2021.1515869163675,2083.210523503327
2022.0308258216228,2083.7296409039955
2022.9248179274816,2084.2603607721494
2023.8335480084097,2084.789969143363
2024.7570658841153,2085.3185500166246
2025.6952266376525,2085.846191966897
2026.6478282844091,2086.3729122196733
2027.6149635479119,2086.921689615843
2028.5966205703885,2087.5190950303086
2029.5926257980736,2088.1631466905874
2030.602960056173,2088.8409685008623
2031.627515786305,2089.525223436595
2032.6662211675293,2090.1964505440515
2033.7190320716386,2090.8532838245337
2034.7859099591267,2091.511344048898
2035.8667447260295,2092.192649194038
2036.9613938001964,2092.9067601818347
2038.0698629026826,2093.642767925515
2039.191925364503,2094.3774231037055
2040.3277366905947,2095.0988504780403
2041.4771304343185,2095.8154451660907
2042.639786250325,2096.5486829759666
2043.8160119367017,2097.2997924189585
2045.0056001613843,2098.0495767796347
2046.2082619949076,2098.798106970968
2047.424107985126,2099.5454024532473
2048.6529633575606,2100.2914691654223
2049.8950032165258,2101.047738659408
2051.149629696743,2101.842214011092
2052.4171230384586,2102.675373594662
2053.697484616864,2103.535538295496
2054.9902648978873,2104.402835251347
2056.295517959117,2105.263833712765
2057.613278600022,2106.1197071800943
2058.943468445525,2106.980884581196
2060.28578178507,2107.857693397943
2061.6401766222575,2108.7533316146687
2063.0066010965343,2109.664051910199
2064.38500791727,2110.583860042958
2065.7752540932333,2111.5090774151286
2067.1771555278197,2112.4396254678145
2068.5906916640547,2113.380196706935
2070.0158040077995,2114.3349151403736
2071.452215810928,2115.3024784563895
2072.899942964966,2116.2804434005207
2074.358775256721,2117.267837786586
2075.828734702184,2118.2639630275085
2077.309639037812,2119.2687750410605
2078.8012324540286,2120.2825881203503
2080.303622318208,2121.3057866920262
2081.816710061972,2122.3389381940615
2083.3401981676357,2123.3819851614344
2084.873934779424,2124.4347181488765
2086.4179787053913,2125.4970204508973
2087.9721087585876,2126.562702339733
2089.5361550773464,2127.626610338324
2091.1101576092683,2128.688807218063
2092.693841423759,2129.749171810242
2094.287218389814,2130.807795755363
2095.890095562767,2131.8720328847803
2097.502395258461,2132.9480774274843
2099.1239022237014,2134.0286654850006
2100.7545674095527,2135.1079359562964
2102.3943522280965,2136.183139682799
2104.0428289607876,2137.254670659807
2105.700620639313,2138.324204568938
2107.365594408926,2139.393447392987
2109.044094239286,2140.46337261672
2110.681150814595,2141.534160471406
2112.3041622859296,2142.605533481797
2113.94710468107,2143.6770923693402
2115.586426164869,2144.748651578433
2117.220489405274,2145.819903501187
2118.8458093341683,2146.8910904762756
2120.458873516675,2147.9623024071907
2122.057984946164,2149.033537683614
2123.6417884454822,2150.1047959566054
2125.2085043653606,2151.1760761296264
2126.7566652150545,2152.247254906946
2128.285476511019,2153.318363535177
2129.794390497078,2154.3894323811683
2131.2827604082095,2155.460583029986
2132.750098305555,2156.531724887766
2134.1965551226253,2157.6028280844967
2135.622253680909,2158.6739542476284
2137.027281758199,2159.745043164795
2138.41185229124,2160.81618707353
2139.7762704916895,2161.883985352918
2141.120597043604,2162.9486328612147
2142.444189717051,2164.0158934770416
2143.7485432757653,2165.0857822474745
2145.0351231780564,2166.157448878874
2146.3044797195967,2167.229796572496
2147.556732187529,2168.301848186797
2148.792615052881,2169.3734196202126
2150.0131347322913,2170.4445696435646
2151.218506940851,2171.5156007508353
2152.4093098675794,2172.5865098304325
2153.5866131136986,2173.657720256639
2154.7513013031125,2174.7290754605856
2155.9039855126466,2175.8004496694048
2157.0455514948394,2176.871869251301
2158.176671928193,2177.942811131158
2159.2980479997373,2179.0132721162636
2160.4104437392457,2180.083707509225
2161.514531265743,2181.1541734376547
2162.611013193972,2182.2246026125586
2163.7004706969906,2183.295057757876
2164.783543648416,2184.365507205674
2165.860690884686,2185.4358768511906
2166.9327373508154,2186.506524358584
2168.000293008537,2187.577176753886
2169.063572566104,2188.647816688918
2170.1232787761815,2189.718472757774
2171.1797162972985,2190.789161318127
2172.2334660109304,2191.859893902697
2173.284833446448,2192.930584585352
2174.3341541262607,2194.0015264605945
2175.381978122109,2195.072509347546
2176.428491136147,2196.1431613470677
2177.473909654419,2197.213298981057
2178.5178498055175,2198.2832285549944
2179.5608780640187,2199.353224389755
2180.603502334934,2200.423163923245
2181.6461452779026,2201.4931995855477
2182.688724694503,2202.56342281632
2183.7318094035277,2203.6333756923627
2184.77483972452,2204.7033021402362
2185.818089393132,2205.772896953061
2186.861585921344,2206.8425262037954
2187.905709775294,2207.912098374817
2188.9506214083435,2208.9817050093798
2189.9963624706133,2210.0514987482284
2191.0428620525718,2211.1212966165112
2192.0902147383485,2212.190946132871
2193.138465026106,2213.260325364535
2194.1880613102226,2214.329556541043
2195.2385431696957,2215.3987924526664
2196.2900659061565,2216.468033375806
2197.341775605359,2217.5373710918316
2198.394160121019,2218.6068058898304
2199.447494282261,2219.676154966113
2200.501808931723,2220.745357528898
2201.557012721346,2221.814261276049
2202.613258440427,2222.8831410789826
2203.6704242543515,2223.95205831446
2204.72829670836,2225.0209522556256
2205.7865097846293,2226.0899756810177
2206.845521514644,2227.158945861121
2207.9052710647375,2228.227893520911
2208.96566706844,2229.2966053009254
2210.0268928471874,2230.3651118506173
2211.0888570756647,2231.4334744224834
2212.151498926386,2232.5018457886945
2213.214330191061,2233.5703787642638
2214.277442668891,2234.639043082242
2215.341050211749,2235.7076558334747
2216.4051834738693,2236.7762170984665
2217.4696900299546,2237.8442998856494
2218.534844740346,2238.9123312575693
2219.6004036782765,2239.9803725636184
2220.6662754341364,2241.0484544955034
2221.7320022541726,2242.1166992206577
2222.797889450113,2243.184984907755
2223.86408990085,2244.2531285618147
2224.93051240921,2245.321008160914
2225.997309524607,2246.3887152707152
2227.0643897086425,2247.456433109304
2228.131661737324,2248.524192419105
2229.198667835219,2249.5919933686655
2230.265560805259,2250.6599276047787
2231.3325849988946,2251.727720775414
2232.39977103574,2252.7954948360275
2233.4670580325296,2253.862914469538
2234.5345071615093,2254.930132072716
2235.6020881996305,2255.9973614493165
2236.6696485863263,2257.064633430522
2237.736761006606,2258.1321007125857
2238.803822576886,2259.1996110902023
2239.8709555443825,2260.2671035838557
2240.938068417185,2261.334303784225
2242.005191844643,2262.401211584328
2243.072417691662,2263.4681321736903
2244.1396851067298,2264.5350965156845
2245.206688756748,2265.6020743297304
2246.273245742869,2266.6692487471882
2247.339844732503,2267.736284644971
2248.4064552244695,2268.80330382784
2249.4728942259044,2269.8699711179584
2250.539497681634,2270.936499763469
2251.606082819785,2272.002951183243
2252.6726496406836,2273.069600123206
2253.7387096647803,2274.1363555736343
2254.8046296053603,2275.203065145131
2255.870531746333,2276.269820275714
2256.936385576515,2277.336285772754
2258.002191237164,2278.402430842624
2259.068132255078,2279.468621557251
2260.1339951238024,2280.534797606362
2261.1996881328323,2281.6010352909693
2262.2648756812964,2282.667426370257
2263.330107667617,2283.7337424324414
2264.3953535182923,2284.799998542428
2265.4603996749443,2285.865950929495
2266.525643171524,2286.9316298570393
2267.590840254673,2287.9973556790583
2268.656174142982,2289.063098582079
2269.720942322495,2290.1290111219078
2270.785481198898,2291.1950022621063
2271.8500352849355,2292.2610110068176
2272.9146044386193,2293.3267782498338
2273.979158249413,2294.392227454216
2275.0438497860805,2295.457648285564
2276.1085572538263,2296.5231328780133
2277.173127732609,2297.588620581326
