ego_s,s_ahead
2000.0000025866925,2070.000029115585
2000.0000025866925,2070.0019256365226
2000.0000025866925,2070.002250659367
2000.0000025866925,2070.0021293827685
2000.0000025866925,2070.0019858959013
2000.0000025866925,2070.0019141524863
2000.0000025866925,2070.001876007135
2000.0000025866925,2070.0018446827344
2000.0000025866925,2070.0018401354337
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0437349455829,2070.0018333144803
2000.2214416153745,2070.05254674388
2000.4885895447458,2070.2492929776236
2000.7901398358317,2070.5522973275783
2001.0978318677803,2070.912733633596
2001.4107881449497,2071.278363111851
2001.7342728287804,2071.62271993578
2002.0618925967187,2071.9367067967155
2002.3911602642863,2072.217693279168
2002.7259819676015,2072.4857446661276
2003.0655260824574,2072.775129621478
2003.407915917396,2073.1015891274096
2003.7567449984317,2073.462774011745
2004.1142277650179,2073.8304224512726
2004.4785842946194,2074.1780850730242
2004.8502038311879,2074.5024567091295
2005.2295368875302,2074.8228057070537
2005.616005457273,2075.1458026293067
2006.0092666219148,2075.4682587838906
2006.409538299136,2075.7901064630864
2006.8165607430408,2076.111347436464
2007.230089508746,2076.4333415298865
2007.6501240432597,2076.7932543388015
2008.0766231778186,2077.2069573025224
2008.5097565184456,2077.6716215643314
2008.9496548373363,2078.1658098124003
2009.3962969691586,2078.657141408337
2009.8495434758013,2079.1290850615947
2010.3092726955167,2079.5878039475465
2010.775431308734,2080.0569473345
2011.2480530834548,2080.557979733694
2011.727246592113,2081.0967172595647
2012.2131101381262,2081.6511729251347
2012.7056597314818,2082.1920699983657
2013.2047371075578,2082.707730027677
2013.710229233835,2083.210523503327
2014.222014681162,2083.7296409039955
2014.7401803224998,2084.2603607721494
2015.2647301329168,2084.789969143363
2015.7955414281182,2085.3185500166246
2016.3325487698987,2085.846191966897
2016.875755159267,2086.3729122196733
2017.4250932289633,2086.921689615843
2017.9804906890422,2087.5190950303086
2018.542227309715,2088.1631466905874
2019.1104206373348,2088.8409685008623
2019.6850705599052,2089.525223436595
2020.266162387081,2090.1964505440515
2020.8535570026017,2090.8532838245337
2021.4471763969225,2091.511344048898
2022.046973132857,2092.192649194038
2022.6530039966628,2092.9067601818347
2023.2653578499921,2093.642767925515
2023.8840905976735,2094.3774231037055
2024.509142441813,2095.0988504780403
2025.140378870251,2095.8154451660907
2025.7777227216413,2096.5486829759666
2026.4212016027218,2097.2997924189585
2027.070901375834,2098.0495767796347
2027.7267516109855,2098.798106970968
2028.38862846707,2099.5454024532473
2029.0566305501443,2100.2914691654223
2029.7306317402183,2101.047738659408
2030.4106185498317,2101.842214011092
2031.096758128163,2102.675373594662
2031.7891914248237,2103.535538295496
2032.4879389021442,2104.402835251347
2033.192974195903,2105.263833712765
2033.9042387314225,2106.1197071800943
2034.6216478511917,2106.980884581196
2035.345158766154,2107.857693397943
2036.0748350277638,2108.7533316146687
2036.8106833009294,2109.664051910199
2037.5527378301085,2110.583860042958
2038.3009564051858,2111.5090774151286
2039.05528707415,2112.4396254678145
2039.8157879064008,2113.380196706935
2040.582415631178,2114.3349151403736
2041.355170734942,2115.3024784563895
2042.134005130862,2116.2804434005207
2042.9189171885325,2117.267837786586
2043.7099891014188,2118.2639630275085
2044.5072133456579,2119.2687750410605
2045.3105095071637,2120.2825881203503
2046.1198870749004,2121.3057866920262
2046.9353332628389,2122.3389381940615
2047.7568307068425,2123.3819851614344
2048.58446666035,2124.4347181488765
2049.418263526799,2125.4970204508973
2050.2582274786296,2126.562702339733
2051.104250162033,2127.626610338324
2051.9562160681116,2128.688807218063
2052.8142416306514,2129.749171810242
2053.6781471582826,2130.807795755363
2054.547803543536,2131.8720328847803
2055.4233655709,2132.9480774274843
2056.304837160976,2134.0286654850006
2057.192111390118,2135.1079359562964
2058.085272643452,2136.183139682799
2058.9841931839896,2137.254670659807
2059.888786534244,2138.324204568938
2060.798995796811,2139.393447392987
2061.7148060777504,2140.46337261672
2062.6361861258815,2141.534160471406
2063.563144595895,2142.605533481797
2064.4956116330063,2143.6770923693402
2065.433585495282,2144.748651578433
2066.376964581487,2145.819903501187
2067.32560937581,2146.8910904762756
2068.27976205159,2147.9623024071907
2069.239080142627,2149.033537683614
2070.2035487897747,2150.1047959566054
2071.1733928178387,2151.1760761296264
2072.148247068787,2152.247254906946
2073.1283175181607,2153.318363535177
2074.113535622248,2154.3894323811683
2075.103802696393,2155.460583029986
2076.09902632477,2156.531724887766
2077.099252269008,2157.6028280844967
2078.104322248306,2158.6739542476284
2079.1142973112396,2159.745043164795
2080.1291129312804,2160.81618707353
2081.148699017429,2161.883985352918
2082.1730487921236,2162.9486328612147
2083.2020108937654,2164.0158934770416
2084.2356293510747,2165.0857822474745
2085.273832094727,2166.157448878874
2086.3165667776448,2167.229796572496
2087.363885634037,2168.301848186797
2088.4156541386255,2169.3734196202126
2089.471844302496,2170.4445696435646
2090.532440725562,2171.5156007508353
2091.5973505066113,2172.5865098304325
2092.6664868130592,2173.657720256639
2093.739908375152,2174.7290754605856
2094.8176648081617,2175.8004496694048
2095.8994730815816,2176.871869251301
2096.98540131172,2177.942811131158
2098.07536200796,2179.0132721162636
2099.169328891389,2180.083707509225
2100.2672995038797,2181.1541734376547
2101.3691431258494,2182.2246026125586
2102.4749262473306,2183.295057757876
2103.584495905195,2184.365507205674
2104.697818485659,2185.4358768511906
2105.815187329855,2186.506524358584
2106.9358872399225,2187.577176753886
2108.0593386496084,2188.647816688918
2109.190237284285,2189.718472757774
2110.3128271172677,2190.789161318127
2111.3955590552373,2191.859893902697
2112.4908550550144,2192.930584585352
2113.5946873409707,2194.0015264605945
2114.7035608268225,2195.072509347546
2115.8146082035423,2196.1431613470677
2116.9289775227576,2197.213298981057
2118.046389408732,2198.2832285549944
2119.1665285115673,2199.353224389755
2120.2895618510847,2200.423163923245
2121.4153207919107,2201.4931995855477
2122.5437809966716,2202.56342281632
2123.6749239505134,2203.6333756923627
2124.808715285611,2204.7033021402362
2125.9452712633024,2205.772896953061
2127.084434813886,2206.8425262037954
2128.226322500592,2207.912098374817
2129.3709626635778,2208.9817050093798
2130.518289353529,2210.0514987482284
2131.6683270040958,2211.1212966165112
2132.8211048545277,2212.190946132871
2133.9765583114804,2213.260325364535
2135.134655103118,2214.329556541043
2136.295455434592,2215.3987924526664
2137.4588628858905,2216.468033375806
2138.62490819167,2217.5373710918316
2139.7935292986203,2218.6068058898304
2140.9646647041786,2219.676154966113
2142.1383764120324,2220.745357528898
2143.314477940517,2221.814261276049
2144.492971535978,2222.8831410789826
2145.673858563459,2223.95205831446
2146.8571679622437,2225.0209522556256
2148.042748270927,2226.0899756810177
2149.23063077661,2227.158945861121
2150.420786942096,2228.227893520911
2151.6130344911376,2229.2966053009254
2152.807342235336,2230.3651118506173
2154.003682120541,2231.4334744224834
2155.20205427933,2232.5018457886945
2156.4025207041377,2233.5703787642638
2157.6049917818254,2234.639043082242
2158.8093455050225,2235.7076558334747
2160.0155216082353,2236.7762170984665
2161.2236434808833,2237.8442998856494
2162.43365093913,2238.9123312575693
2163.645423430238,2239.9803725636184
2164.8587464734383,2241.0484544955034
2166.073804232772,2242.1166992206577
2167.2905672448915,2243.184984907755
2168.5090962212594,2244.2531285618147
2169.7292401893,2245.321008160914
2170.9509985343516,2246.3887152707152
2172.174372161143,2247.456433109304
2173.399239589455,2248.524192419105
2174.62569194994,2249.5919933686655
2175.8539746154443,2250.6599276047787
2177.0836074123886,2251.727720775414
2178.3143562765363,2252.7954948360275
2179.545930697239,2253.862914469538
2180.7787499098204,2254.930132072716
2182.0130855784805,2255.9973614493165
2183.2491452290215,2257.064633430522
2184.4860990188904,2258.1321007125857
2185.72387277338,2259.1996110902023
2186.9625684299695,2260.2671035838557
2188.2024120328942,2261.334303784225
2189.443469123473,2262.401211584328
2190.685572047226,2263.4681321736903
2191.9286346299673,2264.5350965156845
2193.17272301065,2265.6020743297304
2194.4182798930237,2266.6692487471882
2195.664815514177,2267.736284644971
2196.9119368181014,2268.80330382784
2198.1592160193936,2269.8699711179584
2199.407202351337,2270.936499763469
2200.655957422593,2272.002951183243
2201.9056340786287,2273.069600123206
2203.156110501834,2274.1363555736343
2204.4073260049267,2275.203065145131
2205.6586704435026,2276.269820275714
2206.910449330306,2277.336285772754
2208.1627240163625,2278.402430842624
2209.4156168678223,2279.468621557251
2210.6693112909866,2280.534797606362
2211.923471928586,2281.6010352909693
2213.1778243536696,2282.667426370257
2214.4321857234577,2283.7337424324414
2215.6869225981845,2284.799998542428
2216.942004756925,2285.865950929495
2218.197554509521,2286.9316298570393
2219.453541702022,2287.9973556790583
2220.709753038121,2289.063098582079
2221.9656392091465,2290.1290111219078
2223.221688706493,2291.1950022621063
2224.477841271605,2292.2610110068176
2225.7342191513108,2293.3267782498338
2226.9910357839995,2294.392227454216
2228.2479255468247,2295.457648285564
2229.504430849295,2296.5231328780133
