u,du,q,Cur_acc
3.0,30.0,0.9675305,7.41562263921758e-07
3.0,0.0,0.68474185,-8.315097055611266e-07
3.0,0.0,0.68566036,1.03916751835893e-06
3.0,0.0,0.68561065,-2.4352968510897256e-08
3.0,0.0,0.6856423,-9.00372750941957e-08
3.0,0.0,0.6856665,-3.0005955367021775e-07
3.0,0.0,0.6856796,3.186476405601575e-07
3.0,0.0,0.68568814,-1.0591046000092986e-07
3.0,0.0,0.6856931,-4.338245897566173e-08
3.0,0.0,0.6856955,9.41343561561971e-09
3.0,0.0,0.68569654,-6.569196708824937e-09
3.0,0.0,0.6856974,3.459305632270633e-08
3.0,0.0,0.6856978,-6.895518906538793e-09
3.0,0.0,0.6856982,-2.4074343983274198e-08
3.0,0.0,0.68569887,1.5693193615614846e-07
3.0,0.0,0.68569803,4.61531414376643e-09
3.0,0.0,0.6856992,-1.2621317716159713e-07
3.0,0.0,0.6856996,-2.8220599167461212e-08
3.0,0.0,0.6856996,1.6655368165058188e-09
3.0,0.0,0.6856996,2.9120640415029026e-09
3.0,0.0,0.6856996,1.56603745471139e-08
3.0,0.0,0.6856996,1.3880738011198774e-07
3.0,0.0,0.6856996,-1.5016759232549737e-07
3.0,0.0,0.6856996,-1.924600678696245e-08
3.0,0.0,0.6856996,10.962208074244735
3.0,0.0,0.510588,14.125744607431388
3.0,0.0,0.34569773,10.751034550716028
3.0,0.0,0.24742842,5.703879872757079
3.0,0.0,0.20835222,1.8893797506095422
3.0,0.0,0.23412676,0.841660212223815
3.0,0.0,0.30570903,2.042760443718474
3.0,0.0,0.4168182,2.5736482872899855
3.0,0.0,0.53984195,1.6385306846172878
3.0,0.0,0.5496347,1.3862755718871502
3.0,0.0,0.470866,2.117828152275283
3.0,0.0,0.38315564,2.1379562919361894
3.0,0.0,0.3186005,1.8956035294379676
3.0,0.0,0.36732647,2.253531313393701
3.0,0.0,0.56237197,2.475678016998905
3.0,0.0,0.49365264,2.244645434038179
3.0,0.0,0.41424453,2.17720042785303
3.0,0.0,0.3247132,2.2994338396097187
3.0,0.0,0.24218453,2.2517179075549
3.0,0.0,0.17023806,2.1500071288315508
3.0,0.0,0.12198233,2.1602880290547106
3.0,0.0,0.10136139,2.1687271524114133
3.0,0.0,0.094332434,2.1258694304782284
3.0,0.0,0.101638496,2.1063141120398137
3.0,0.0,0.10293866,2.1100150958243593
3.0,0.0,0.0818859,2.099518356766733
3.0,0.0,0.064433075,2.083484992266679
3.0,0.0,0.115691066,2.075758991638517
3.0,0.0,0.15922986,2.0688658664166413
3.0,0.0,0.16485798,2.0582251050072977
3.0,0.0,0.13899623,2.047539384881813
3.0,0.0,0.11745229,2.037903168586835
3.0,0.0,0.14147694,2.0282674092123836
3.0,0.0,0.29901603,2.0182359893733333
3.0,0.0,0.72310466,2.0083151190528032
3.0,0.0,0.8851728,1.9986215862319647
3.0,0.0,0.89301544,1.9887280580550706
3.0,0.0,0.95062023,1.9795820593840237
3.0,0.0,0.9273104,1.970764340088202
3.0,0.0,0.7573687,1.9613055332759433
3.0,0.0,0.52213573,1.952089449140609
3.0,0.0,0.44772607,1.9437737460407178
3.0,0.0,0.38635242,1.9352941976184612
3.0,0.0,0.31996927,1.9265188013492258
3.0,0.0,0.32646844,1.9182163064736049
3.0,0.0,0.25864804,1.9101217898706895
3.0,0.0,0.25844955,1.9021448582943927
3.0,0.0,0.29651904,1.8942855805776104
3.0,0.0,0.3464835,1.8864872120266258
3.0,0.0,0.37096804,1.8786001907607766
3.0,0.0,0.37259957,1.871304732977246
3.0,0.0,0.37509534,1.8639641518772654
3.0,0.0,0.20566559,1.856308978624961
3.0,0.0,0.22542806,1.8495468169660332
3.0,0.0,0.35787943,1.8426115115356199
3.0000000000000164,1.6431300764452317e-13,0.42785382,1.835142323762827
3.0,-1.6431300764452317e-13,0.37126994,1.8285158211130068
3.0,0.0,0.3303384,1.8221560015885458
3.0,0.0,0.22032978,1.8150635768304637
3.0,0.0,0.15757903,1.8088636010147061
3.0,0.0,0.11925047,1.8025394761203912
3.0,0.0,0.3091648,1.7957620150006783
