ego_s,s_ahead
2000.0000025866925,2080.0000050313415
2000.0000025866925,2080.001999574744
2000.0000025866925,2080.0023100286658
2000.0000025866925,2080.0021824777277
2000.0000025866925,2080.0020567271404
2000.0000025866925,2080.001988506857
2000.0000025866925,2080.00192563161
2000.0000025866925,2080.0019220682543
2000.0000025866925,2080.0019185048977
2000.0000025866925,2080.001916723219
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.0018897397968
2000.0000025866925,2080.001887958117
2000.0000025866925,2080.001887958117
2000.0000025866925,2080.001887958117
2000.0000025866925,2080.001887958117
2000.0000025866925,2080.001887958117
2000.0000025866925,2080.001887958117
2000.0440019691825,2080.001887958117
2000.2267061753764,2080.05259833312
2000.515140841334,2080.249291169583
2000.8556615106709,2080.5524070959755
2001.2102352721192,2080.91281887655
2001.5733100055381,2081.278525957872
2001.9559849190255,2081.622770877644
2002.3534300445942,2081.936785814079
2002.7542014292733,2082.2178332818257
2003.1643263083618,2082.4858371141936
2003.595998360182,2082.7752229465827
2004.041548207971,2083.1015792681446
2004.4923083721055,2083.462756336437
2004.9562973940263,2083.830460504558
2005.4454209870444,2084.1781170312415
2005.952126374767,2084.5025340383804
2006.4667280297624,2084.8229716185488
2006.9959514779016,2085.1459604655543
2007.550037615675,2085.468291882647
2008.1207956295939,2085.7899929649934
2008.6983546169508,2086.111361169485
2009.2889831495606,2086.4334392626274
2009.902206524937,2086.7933476135304
2010.5300193743187,2087.207126132062
2011.1647127640767,2087.6717583583572
2011.8135139999017,2088.16595997634
2012.485446055449,2088.6572393578404
2013.173148100415,2089.1291841507523
2013.8690262303828,2089.587883133245
2014.579099538303,2090.056975097487
2015.309553798433,2090.557998490632
2016.0531310575907,2091.096816619177
2016.8057281656934,2091.6512544967236
2017.5737992233899,2092.192059032157
2018.3599865600834,2092.7076410762093
2019.1573957127137,2093.2104210294615
2019.9650243937579,2093.729532617419
2020.7878038777387,2094.2601624343188
2021.6238228047998,2094.7897358265154
2022.468507941766,2095.3182484192503
2023.324119494168,2095.845820128856
2024.192711255384,2096.372499542833
