u,du,q,Cur_acc
0.06,0.6,1,7.41562263921758e-07
0.12,0.6,1,-8.315097055611266e-07
0.18,0.6,1,1.03916751835893e-06
0.24,0.6,1,-2.4352968510897256e-08
0.3,0.6,1,-9.00372750941957e-08
0.36,0.6,1,-3.0005955367021775e-07
0.42,0.6,1,3.186476405601575e-07
0.48,0.6,1,-1.0591046000092986e-07
0.54,0.6000000000000005,1,-4.338245897566173e-08
0.6000000000000001,0.6000000000000005,1,9.41343561561971e-09
0.6600000000000001,0.6000000000000005,1,-6.569196708824937e-09
0.7200000000000002,0.6000000000000005,1,3.459305632270633e-08
0.7800000000000002,0.6000000000000005,1,-6.895518906538793e-09
0.8400000000000003,0.6000000000000005,1,-2.4074343983274198e-08
0.9000000000000004,0.6000000000000005,1,1.5693193615614846e-07
0.9600000000000004,0.6000000000000005,1,4.61531414376643e-09
1.0200000000000005,0.6000000000000005,1,-1.2621317716159713e-07
1.0800000000000005,0.6000000000000005,1,-2.8220599167461212e-08
1.1400000000000006,0.6000000000000005,1,1.6655368165058188e-09
1.2000000000000006,0.6000000000000005,1,2.9120640415029026e-09
1.2600000000000007,0.6000000000000005,1,1.56603745471139e-08
1.3200000000000007,0.6000000000000005,1,1.3880738011198774e-07
1.3800000000000008,0.6000000000000005,1,-1.5016759232549737e-07
1.4400000000000008,0.6000000000000005,1,-1.924600678696245e-08
1.5000000000000009,0.6000000000000005,1,10.768337912261055
1.560000000000001,0.6000000000000005,1,13.051765397788516
1.620000000000001,0.6000000000000005,1,8.231914031738366
1.680000000000001,0.6000000000000005,1,3.0375849909723995
1.7400000000000047,0.6000000000000361,1,0.6328166989990915
1.8000000000000047,0.6000000000000005,1,1.3334957804773142
1.8600000000000088,0.6000000000000405,1,2.1032027137414833
1.9200000000000088,0.6000000000000005,1,0.8426366164466595
1.9800000000000089,0.6000000000000005,1,0.24236551241823126
2.0,0.19999999999991136,1,1.6488170613540576
2.0,0.0,1,2.133855595877987
2.0,0.0,1,0.810829369273112
2.0,0.0,1,0.5666799266500617
2.0,0.0,1,2.042410955193362
2.0,0.0,1,2.4898155778389888
2.0,0.0,1,1.1600365490779727
2.0,0.0,1,0.7795855180020026
2.0,0.0,1,2.099914624446224
1.94,-0.6000000000000005,1,2.4219517676316435
1.88,-0.6000000000000005,1,1.0600078525563916
1.8199999999999998,-0.6000000000000005,1,0.6554951347847554
1.7599999999999998,-0.6000000000000005,1,1.9112394319763284
1.8191378192210341,0.5913781922103434,1,2.161868857242244
1.8791378192210342,0.6000000000000005,1,0.9220438844638307
1.9391378192210342,0.6000000000000005,1,0.7114748647280265
1.9991378192210343,0.6000000000000005,1,1.9664038011674314
1.949014844341475,-0.501229748795593,1,2.1850829826807603
1.889014844341475,-0.6000000000000005,1,1.0408573553463119
1.8290148443414749,-0.6000000000000005,1,0.8063292872315472
1.7690148443414748,-0.6000000000000005,1,1.809893001827075
1.7699803745603377,0.0096553021886292,1,1.8196785960089363
1.8299803745603378,0.6000000000000005,1,0.9050137898490509
1.8024269933119235,-0.2755338124841433,1,0.9844089715421449
1.7424269933119234,-0.6000000000000005,1,1.7712705020797497
1.6824269933119234,-0.6000000000000005,1,1.501298451480873
1.6224269933119233,-0.6000000000000005,1,0.8386891867104146
1.5624269933119233,-0.6000000000000005,1,1.1480480447071342
1.5024269933119232,-0.6000000000000005,1,1.4734231591123246
1.4424269933119231,-0.6000000000000005,1,0.988734700877434
1.382426993311923,-0.6000000000000005,1,0.7739910031921339
1.322426993311923,-0.6000000000000005,1,1.1665640678418752
1.262426993311923,-0.6000000000000005,1,1.084324802457486
1.202426993311923,-0.6000000000000005,1,0.7151607791961274
1.2521524401494744,0.49725446837551424,1,0.8070335379867376
1.3121524401494744,0.6000000000000005,1,1.0072497425764455
1.3721524401494745,0.6000000000000005,1,0.9213041984831298
1.3420407611565641,-0.3011167899291034,1,0.8963783371500921
1.282040761156564,-0.6000000000000005,1,0.981205808867454
1.222040761156564,-0.6000000000000005,1,0.879240861498619
1.162040761156564,-0.6000000000000005,1,0.7658399367462396
1.154462471774253,-0.07578289382310865,1,0.7842922004176466
1.2144624717742531,0.6000000000000005,1,0.7874924726532806
1.2248868561966826,0.10424384422429434,1,0.8033605713206122
1.1648868561966825,-0.6000000000000005,1,0.8395353677980951
1.1048868561966825,-0.6000000000000005,1,0.7615497420776673
1.0448868561966824,-0.6000000000000005,1,0.6681794547631386
1.030247180446506,-0.14639675750176329,1,0.6630014553531226
1.0014325002538373,-0.2881468019266875,1,0.6589791046396145
0.9475476710371992,-0.5388482921663817,1,0.6180026194212688
0.8918131226790922,-0.5573454835810698,1,0.5663621000903696
0.8368708979127242,-0.5494222476636801,1,0.5245696477465485
0.783060629174765,-0.5381026873795913,1,0.484021374334164
0.8352224807289288,0.5216185155416375,1,0.436331258041451
0.8952224807289288,0.6000000000000005,1,0.47264122924425034
0.9552224807289289,0.6000000000000005,1,0.5667453606626536
1.015222480728929,0.6000000000000005,1,0.5835209808443089
1.056862943813816,0.41640463084887,1,0.596224313758523
0.9968629438138159,-0.6000000000000005,1,0.6525612565340344
0.9368629438138159,-0.6000000000000005,1,0.6008763067137248
0.9296003333515144,-0.07262610462301478,1,0.48605114682708683
0.9594011830991896,0.29800849747675273,1,0.5156600253643542
0.9911328760494994,0.31731692950309753,1,0.5939843077040496
1.0035840119967596,0.12451135947260217,1,0.5794870257707564
0.993921299036571,-0.09662712960188613,1,0.5601515275228748
0.9740385283398574,-0.19882770696713625,1,0.5761794775689822
0.9598004702360033,-0.14238058103854034,1,0.5534443504392578
0.9584214110793002,-0.013790591567031107,1,0.5179048539695067
0.9655879199959944,0.07166508916694125,1,0.5290735638799743
0.9741742490283908,0.08586329032396423,1,0.5462371768347277
0.9798720824020981,0.05697833373707328,1,0.537492637763302
0.9813165305861695,0.014444481840714118,1,0.5348641020594452
0.9801487199462487,-0.011678106399207744,1,0.5413063680495813
0.9796434537469074,-0.005052661993413254,1,0.5341307478930013
0.9816237436306464,0.01980289883738995,1,0.5252932157069358
0.9856450099511358,0.040212663204893806,1,0.5290274915847384
0.9906300506175759,0.049850406664401214,1,0.5321986240293068
0.995679966140933,0.05049915523357096,1,0.5297708028987934
1.0001607468436604,0.04480780702727394,1,0.5307779708010611
1.0041471360536651,0.03986389210004715,1,0.5337075215556375
0.9664773548746757,-0.3766978117898945,1,0.5327511255117076
0.9237114182765669,-0.4276593659810879,1,0.5008467404986725
0.8817707538621108,-0.41940664414456097,1,0.44724064365951666
0.8404456226753072,-0.4132513118680359,1,0.42040738755023643
0.7995378700509926,-0.40907752624314564,1,0.39838835060170874
0.8138635905266178,0.14325720475625192,1,0.35568479164237154
0.8220859339356343,0.08222343409016508,1,0.35958221452337913
0.800444358493324,-0.2164157544231038,1,0.39877495898435766
0.7586442640185092,-0.4180009447481481,1,0.364342781899749
0.7125835755485778,-0.4606068846993139,1,0.29670756571419
0.6708808454983584,-0.41702730050219405,1,0.2757500262511223
0.6368809283441453,-0.3399991715421302,1,0.2581702260193538
0.6102838897269413,-0.26597038617204083,1,0.21545394349402058
0.5874893523722138,-0.22794537354727473,1,0.1931399263706448
0.5651689503118321,-0.2232040206038166,1,0.1894536218373154
0.5422343721760644,-0.22934578135767714,1,0.1674224972612821
0.5186984488488762,-0.23535923327188235,1,0.1397140473157864
0.4947296162530252,-0.23968832595850975,1,0.12598698646771178
0.47104740104054704,-0.23682215212478153,1,0.11007107320942011
0.4483928142820069,-0.22654586758540152,1,0.08606162380178284
0.4267809077474768,-0.216119065345301,1,0.06815708859159592
0.4059408176385829,-0.20840090108893872,1,0.05523843620246066
0.38588715415097496,-0.20053663487607953,1,0.037800054142959116
0.3664037150808348,-0.19483439070140163,1,0.020189156936749386
0.34740942207764913,-0.1899429300318567,1,0.006963371193039969
0.32906614015690777,-0.1834328192074136,1,-0.007276431163011576
0.3115661568604781,-0.17499983296429655,1,-0.02218131962444303
0.29431302620032235,-0.1725313066015577,1,-0.034897336325118156
0.2786387817583365,-0.1567424444198584,1,-0.049954279996036854
0.2644836884466523,-0.14155093311684186,1,-0.0298133655387944
0.2506299694953119,-0.1385371895134041,1,-0.05365840632894066
0.2371722004539038,-0.13457769041408107,1,-0.09784963970710468
0.22330712317071974,-0.13865077283184063,1,-0.08073714163662986
0.20911637099958708,-0.14190752171132665,1,-0.07788853642628998
0.19448340689775287,-0.14632964101834206,1,-0.11390105424084172
0.17962375250524953,-0.14859654392503335,1,-0.1224228385015915
0.16414029906485797,-0.15483453440391565,1,-0.11569685070924182
0.14891876376698313,-0.15221535297874844,1,-0.1366549115280439
0.13460983791797212,-0.14308925849011,1,-0.15629093761454171
0.1213492856149922,-0.13260552302979928,1,-0.1551570531404917
0.10850794060054737,-0.12841345014444824,1,-0.162644825073149
0.09640624943551118,-0.12101691165036191,1,-0.17969953162028887
0.08495911133505123,-0.11447138100459955,1,-0.18552510757084714
0.07402576459807,-0.10933346736981223,1,-0.1884889813870646
0.0636648434160913,-0.10360921181978705,1,-0.1994999049973957
0.053855997236216556,-0.09808846179874743,1,-0.20792787322914894
0.04448100583142269,-0.09374991404793864,1,-0.2109135097006661
0.035563327038752424,-0.08917678792670268,1,-0.2171681007103207
0.027167839425964506,-0.08395487612787918,1,-0.22487199387794748
0.0192637819294197,-0.07904057496544804,1,-0.22881711355508635
0.012591531463910064,-0.06672250465509637,1,-0.23253171183223434
0.007073881616914368,-0.05517649846995696,1,-0.23744970517546257
0.0013758438729150405,-0.05698037743999328,1,-0.24002461127347466
-0.004530528564519085,-0.05906372437434125,1,-0.24197900961566954
-0.010647807820853228,-0.061172792563341426,1,-0.24599340258825106
-0.016343622464607046,-0.05695814643753818,1,-0.24858282605138787
-0.021458428403451968,-0.05114805938844922,1,-0.2501071983159206
-0.06366444022564238,-0.42206011822190415,1,-0.25438490006853315
-0.05101223986321473,0.1265220036242765,1,-0.28442141482951405
-0.06239681012842768,-0.11384570265212952,1,-0.2900047956772497
-0.07526062276103256,-0.12863812632604874,1,-0.26251507825246406
-0.07380518740124713,0.014554353597854286,1,-0.2925726867838017
-0.11425110658401398,-0.40445919182766854,1,-0.30139834398388726
-0.08026571469788307,0.33985391886130906,1,-0.3015207277408749
-0.14026571469788307,-0.6,1,-0.3002386819142945
-0.09478533425001866,0.4548038044786441,1,-0.3153965066989019
-0.10963204959388698,-0.1484671534386832,1,-0.3202535982601426
-0.07249310222308311,0.37138947370803865,1,-0.27895116093431627
-0.1324931022230831,-0.6,1,-0.27401151155088416
-0.08277713852111666,0.4971596370196644,1,-0.31854207285308034
-0.14277713852111668,-0.6000000000000001,1,-0.30736587689038714
-0.08741950886534555,0.5535762965577112,1,-0.2875274499206047
-0.1422460699053335,-0.5482656103998795,1,-0.30619014373785863
-0.08336929027517681,0.588767796301567,1,-0.303167876332731
-0.12054273688397152,-0.3717344660879471,1,-0.2838885136930847
-0.06364651587396956,0.5689622101000195,1,-0.2736705583720829
-0.12364651587396956,-0.6,1,-0.2731476586531702
-0.06364651587396956,0.6,1,-0.2783863044688377
-0.10530563096992733,-0.41659115095957766,1,-0.27430565382846295
-0.04579636512801247,0.5950926584191486,1,-0.2525321376992829
-0.10579636512801247,-0.6,1,-0.2500998752359129
-0.04579636512801247,0.6,1,-0.26217886607232876
-0.04415182423696834,0.016445408910441273,1,-0.2552238468576768
-0.028208007833889114,0.15943816403079225,1,-0.20782130104091645
-0.056222525858683856,-0.2801451802479474,1,-0.2319108773692122
0.000871689070189724,0.5709421492887358,1,-0.25000631010587027
-0.059128310929810274,-0.6,1,-0.2038354686770987
0.00044580494845045116,0.5957411587826072,1,-0.206114917391681
-0.001549701314792781,-0.01995506263243232,1,-0.23652265733152886
0.03455300004610392,0.361027013608967,1,-0.17029290265558963
-0.025446999953896078,-0.6,1,-0.14992754148485252
0.03190534693464995,0.5735234688854602,1,-0.22262539640485404
0.02958150116258202,-0.023238457720679284,1,-0.20377126643635335
0.05443409176360404,0.24852590601022018,1,-0.11131698989105282
-0.0033883657117017366,-0.5782245747530577,1,-0.14882093890157516
0.05354765551504303,0.5693602122674476,1,-0.21911791987567492
0.09768431073756342,0.44136655222520393,1,-0.1563243153695013
0.037684310737563426,-0.6,1,-0.05385207715162032
0.08774815706219186,0.5006384632462842,1,-0.15806718152829388
0.08400027512656606,-0.037478819356257936,1,-0.19653680823879124
0.10828099139451189,0.24280716267945826,1,-0.05974129746543103
0.05190417697495213,-0.5637681441955975,1,-0.10861941195588272
0.10334796181304151,0.5144378483808938,1,-0.19147765453549798
0.1424694646317762,0.39121502818734694,1,-0.11868618141051056
0.08246946463177621,-0.6,1,-0.02384890426400006
0.12904315721148638,0.4657369257971017,1,-0.1318613498173477
0.16408488491611478,0.35041727704628406,1,-0.16546062961526617
0.10408488491611478,-0.6,1,0.0006184624405683637
0.14734376313391492,0.4325887821780014,1,-0.08140291584645658
0.18041874627039578,0.33074983136480857,1,-0.18430330908710701
0.12041874627039578,-0.6,1,-0.0015300881597483378
0.16206401197981726,0.4164526570942148,1,-0.03245732606278858
0.19359365916018684,0.31529647180369574,1,-0.16419016271013995
0.16260224945735596,-0.30991409702830874,1,-0.01884947632174225
0.19403037652119554,0.3142812706383957,1,0.007349005851891818
0.20774689361455928,0.13716517093363745,1,-0.11157322557195411
0.18861262056493722,-0.19134273049622064,1,-0.054091430203419166
0.21420206020265625,0.25589439637719036,1,0.011000868431245158
0.19901596085850295,-0.15186099344153298,1,-0.057371336127463674
0.22381268032926896,0.24796719470766004,1,-0.06363013912801507
0.21306183676380075,-0.1075084356546821,1,0.0002937564436273341
0.2329859129985803,0.19924076234779542,1,-0.015165147394627015
0.21719915954866764,-0.1578675344991265,1,-0.04482325271418836
0.23768160247522493,0.20482442926557293,1,-0.02566154899424979
0.23808752606116948,0.004059235859445454,1,-0.016684938304123372
0.25110733953963205,0.13019813478462566,1,-0.009024045261267684
0.2220309167141532,-0.2907642282547884,1,-0.01303538950783532
0.24336237580984244,0.2133145909568923,1,-0.026231060829929525
0.25728945636124606,0.13927080551403626,1,-0.02192652291995377
0.24723150707004152,-0.10057949291204543,1,0.013916000719697282
0.2597925557834555,0.12561048713413986,1,-0.003094603346130484
0.26846139803877045,0.08668842255314946,1,-0.03913128817703951
0.2507627430149527,-0.17698655023817733,1,0.01593635084039099
0.2634719857100408,0.12709242695088108,1,0.013907375138762794
0.27227444566375414,0.08802459953713315,1,-0.039305778309796424
0.27772036297028574,0.054459173065316,1,0.012394478623983865
0.2584410005963343,-0.19279362373951447,1,0.0374297101274266
0.2699606210002724,0.11519620403938113,1,-0.02278426946540972
0.2776264988125418,0.07665877812269406,1,-0.024471482726591443
0.28197410423826735,0.043476054257255425,1,0.021486678517218086
0.28443456594931527,0.02460461711047912,1,0.020104275327335972
0.28657929258859477,0.02144726639279504,1,-0.009764506486870089
0.28818596695742965,0.016066743688348817,1,0.009242426474307234
0.28904430464262654,0.00858337685196886,1,0.027333734944494783
