ego_s,ego_d
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2120.0442937535586,0.007682138438059667
2120.23251341508,-0.003981558463275191
2120.5505838844388,-0.02448873799121755
2120.9782416966223,-0.053923134060522786
2121.4965982814983,-0.09259462766694654
2122.0908206969307,-0.14042510183511944
2122.7495223784063,-0.19685511647678297
2123.4644851882167,-0.26054367785390653
2124.2302943080226,-0.32944655744338386
2125.0433311026195,-0.4008403324434003
2125.9011016770346,-0.4713172542728925
2126.8018706620496,-0.5367685087671406
2127.744282156917,-0.5998462306970552
2128.726991293814,-0.6650199197832838
2129.7488342616484,-0.7364894173445239
2130.8087650450993,-0.8176975353181756
2131.906056208267,-0.9093437330601939
