ego_s,s_ahead
2000.0000025866925,2070.000029115585
2000.0000025866925,2070.0019256365226
2000.0000025866925,2070.002250659367
2000.0000025866925,2070.0021293827685
2000.0000025866925,2070.0019858959013
2000.0000025866925,2070.0019141524863
2000.0000025866925,2070.001876007135
2000.0000025866925,2070.0018446827344
2000.0000025866925,2070.0018401354337
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0445894211016,2070.0018333144803
2000.2341679581382,2070.05254674388
2000.5481916847766,2070.2492929776236
2000.942050885266,2070.5522973275783
2001.36837432388,2070.912733633596
2001.7985439626586,2071.278363111851
2002.2320929965965,2071.62271993578
2002.6832729109653,2071.9367067967155
2003.149688825593,2072.217693279168
2003.6200642211597,2072.4857446661276
2004.0992282956827,2072.775129621478
2004.5984586880643,2073.1015891274096
2005.111987091031,2073.462774011745
2005.6338430789299,2073.8304224512726
2006.1716623163907,2074.1780850730242
2006.732940369545,2074.5024567091295
2007.3100755455453,2074.8228057070537
2007.8979794860106,2075.1458026293067
2008.503049771708,2075.4682587838906
2009.1286971874615,2075.7901064630864
2009.7682531165374,2076.111347436464
2010.420838517123,2076.4333415298865
2011.0918902140554,2076.7932543388015
2011.7799455913337,2077.2069573025224
2012.480906166299,2077.6716215643314
2013.1975649304006,2078.1658098124003
2013.9323616263193,2078.657141408337
2014.6821109782422,2079.1290850615947
2015.4462917029796,2079.5878039475465
2016.2273342091564,2080.0569473345
2017.0244436512764,2080.557979733694
2017.8362364068782,2081.0967172595647
2018.6638416317803,2081.6511729251347
2019.50765864341,2082.1920699983657
2020.3667232772602,2082.707730027677
2021.241137971505,2083.210523503327
2022.1314664169017,2083.7296409039955
2023.0372436318896,2084.2603607721494
2023.9582788237162,2084.789969143363
2024.8949430450007,2085.3185500166246
2025.847064190088,2085.846191966897
2026.8143068628347,2086.3729122196733
2027.7968292233647,2086.921689615843
2028.7945803046343,2087.5190950303086
2029.807519096061,2088.1631466905874
2030.8356148412392,2088.8409685008623
2031.878707086104,2089.525223436595
2032.9356453095243,2090.1964505440515
2034.000265523146,2090.8532838245337
2035.065405748833,2091.511344048898
2036.1304900238995,2092.192649194038
2037.1984429162126,2092.9067601818347
2038.2691090034934,2093.642767925515
2039.341193981282,2094.3774231037055
2040.4127255680198,2095.0988504780403
2041.4791404489913,2095.8154451660907
2042.5373482429384,2096.5486829759666
2043.5901519561535,2097.2997924189585
2044.6404513067516,2098.0495767796347
2045.6832156078256,2098.798106970968
2046.714792622931,2099.5454024532473
2047.7379600378026,2100.2914691654223
2048.7529344292134,2101.047738659408
2049.7561423352595,2101.842214011092
2050.7524537882805,2102.675373594662
2051.751568872643,2103.535538295496
2052.752211496985,2104.402835251347
2053.748487642958,2105.263833712765
2054.7422994467033,2106.1197071800943
2055.7360074783537,2106.980884581196
2056.7253109482117,2107.857693397943
2057.71111996022,2108.7533316146687
2058.6995239004705,2109.664051910199
2059.690761145294,2110.583860042958
2060.6808376215313,2111.5090774151286
2061.6717864967836,2112.4396254678145
2062.666358927379,2113.380196706935
2063.6621679287928,2114.3349151403736
2064.6588334122216,2115.3024784563895
2065.6599422792115,2116.2804434005207
2066.6659384369295,2117.267837786586
2067.674861218202,2118.2639630275085
2068.6883755490676,2119.2687750410605
2069.7080698056416,2120.2825881203503
2070.7327564052957,2121.3057866920262
2071.7626263095362,2122.3389381940615
2072.799483049522,2123.3819851614344
2073.8432987257356,2124.4347181488765
2074.8936344063245,2125.4970204508973
2075.9514813105297,2126.562702339733
2077.016994820837,2127.626610338324
2078.0876944181027,2128.688807218063
2079.1626643571703,2129.749171810242
2080.242395010369,2130.807795755363
2081.325820807617,2131.8720328847803
2082.4118310908298,2132.9480774274843
2083.5030095572324,2134.0286654850006
2084.599847456997,2135.1079359562964
2085.6992902337292,2136.183139682799
2086.800399025045,2137.254670659807
2087.9040302279245,2138.324204568938
2089.00896227346,2139.393447392987
2090.1138893574557,2140.46337261672
2091.2197836329415,2141.534160471406
2092.3267699734515,2142.605533481797
2093.433501773766,2143.6770923693402
2094.5400130725575,2144.748651578433
2095.646788822267,2145.819903501187
2096.7529799421977,2146.8910904762756
2097.8582591517497,2147.9623024071907
2098.963030440911,2149.033537683614
2100.0670638703364,2150.1047959566054
2101.169844078073,2151.1760761296264
2102.2715300629143,2152.247254906946
2103.3722964573703,2153.318363535177
2104.4717193882643,2154.3894323811683
2105.569934669685,2155.460583029986
2106.666959879268,2156.531724887766
2107.7615498894506,2157.6028280844967
2108.856917740114,2158.6739542476284
2109.9507750923053,2159.745043164795
2111.005000109055,2160.81618707353
2112.0439619026315,2161.883985352918
2113.0958502374156,2162.9486328612147
2114.1479424370955,2164.0158934770416
2115.1981759864134,2165.0857822474745
2116.2490439009853,2166.157448878874
2117.2995001613904,2167.229796572496
2118.3499021863186,2168.301848186797
2119.400586738338,2169.3734196202126
2120.451557059667,2170.4445696435646
2121.5024338390895,2171.5156007508353
2122.5536556328566,2172.5865098304325
2123.605632044069,2173.657720256639
2124.657901251846,2174.7290754605856
2125.7107935551767,2175.8004496694048
2126.7645783461157,2176.871869251301
2127.819129195725,2177.942811131158
2128.874319069049,2179.0132721162636
2129.9305142821227,2180.083707509225
2130.987614810295,2181.1541734376547
2132.045496594412,2182.2246026125586
2133.104280545898,2183.295057757876
2134.1640855548494,2184.365507205674
2135.22466698806,2185.4358768511906
2136.286085375655,2186.506524358584
2137.3483679236656,2187.577176753886
2138.4113931329184,2188.647816688918
2139.4751001665695,2189.718472757774
2140.5395496145325,2190.789161318127
2141.604652578576,2191.859893902697
2142.6702843211883,2192.930584585352
2143.736477789572,2194.0015264605945
2144.8032333078413,2195.072509347546
2145.8703707263307,2196.1431613470677
2146.9378886143586,2197.213298981057
2148.005849911732,2198.2832285549944
2149.074042215298,2199.353224389755
2150.1426504208152,2200.423163923245
2151.2114318262143,2201.4931995855477
2152.28035605181,2202.56342281632
2153.349394222156,2203.6333756923627
2154.4186382790567,2204.7033021402362
2155.488028280556,2205.772896953061
2156.557687056909,2206.8425262037954
2157.627311174375,2207.912098374817
2158.696900450647,2208.9817050093798
2159.7665469510516,2210.0514987482284
2160.8361904157064,2211.1212966165112
2161.9059537058956,2212.190946132871
2162.9759896757805,2213.260325364535
2164.0459942461694,2214.329556541043
2165.115905043409,2215.3987924526664
2166.185784011246,2216.468033375806
2167.2557534495913,2217.5373710918316
2168.325751912959,2218.6068058898304
2169.395536138086,2219.676154966113
2170.4651364192737,2220.745357528898
2171.534735384244,2221.814261276049
2172.604394709877,2222.8831410789826
2173.674053376312,2223.95205831446
2174.743771799413,2225.0209522556256
2175.813611335229,2226.0899756810177
2176.8835174045253,2227.158945861121
2177.9531769066034,2228.227893520911
2179.0220020421534,2229.2966053009254
2180.0907941815212,2230.3651118506173
2181.1596395793777,2231.4334744224834
2182.2285710792316,2232.5018457886945
2183.297549905386,2233.5703787642638
2184.366400632533,2234.639043082242
2185.434947202601,2235.7076558334747
2186.5032469162275,2236.7762170984665
2187.5712373006895,2237.8442998856494
2188.6391961669515,2238.9123312575693
2189.7072055164185,2239.9803725636184
2190.7751957461846,2241.0484544955034
2191.8432059364386,2242.1166992206577
2192.9111381088305,2243.184984907755
2193.979167148273,2244.2531285618147
2195.0471965793045,2245.321008160914
2196.1151985435868,2246.3887152707152
2197.18262479496,2247.456433109304
2198.2494442943994,2248.524192419105
2199.316328496076,2249.5919933686655
2200.383338750541,2250.6599276047787
2201.4502006041166,2251.727720775414
2202.5170363143743,2252.7954948360275
2203.5840292070548,2253.862914469538
2204.650874247533,2254.930132072716
2205.717144359736,2255.9973614493165
2206.783236560426,2257.064633430522
2207.8496393229802,2258.1321007125857
2208.915803453834,2259.1996110902023
2209.9820343737542,2260.2671035838557
2211.0484543950065,2261.334303784225
2212.1148500504,2262.401211584328
2213.180824694218,2263.4681321736903
2214.2465311838146,2264.5350965156845
2215.312274909245,2265.6020743297304
2216.3779949366594,2266.6692487471882
2217.44359989148,2267.736284644971
2218.5094257031583,2268.80330382784
2219.5752894492175,2269.8699711179584
2220.641099700479,2270.936499763469
2221.706337693867,2272.002951183243
2222.771552912301,2273.069600123206
2223.836745599952,2274.1363555736343
2224.9019771653416,2275.203065145131
2225.9672475900793,2276.269820275714
2227.0326484486677,2277.336285772754
2228.0982105544667,2278.402430842624
2229.1633846001346,2279.468621557251
2230.228170795372,2280.534797606362
2231.2930576840213,2281.6010352909693
2232.357953715067,2282.667426370257
2233.422706450914,2283.7337424324414
2234.4877128975736,2284.799998542428
2235.5527901675887,2285.865950929495
2236.6179077502275,2286.9316298570393
2237.682516273446,2287.9973556790583
2238.746890798869,2289.063098582079
2239.8114587883797,2290.1290111219078
2240.8760065632996,2291.1950022621063
2241.940534355496,2292.2610110068176
2243.005195080382,2293.3267782498338
2244.0699888626077,2294.392227454216
2245.134549315432,2295.457648285564
2246.1985715173837,2296.5231328780133
