ego_s,"s_ahead， vs, v_ahead",s_ahead,vs,v_ahead
2000.0000025866925,,2060.000028661743,0.0,0.0
2000.0000025866925,,2060.0019360427123,8.3151898811854e-08,0.004426442985691718
2000.0000025866925,,2060.0022138709573,2.076581441368844e-08,0.00018111494231698853
2000.0000025866925,,2060.0021087996447,1.8330373056742534e-08,0.00040385894662502505
2000.0000025866925,,2060.0019928944603,9.326737129395701e-09,0.0002584854390683863
2000.0000025866925,,2060.0019334616086,2.067928117885535e-08,0.00014735102068194264
2000.0000025866925,,2060.001893018047,1.1185524663976484e-08,8.209798140400638e-05
2000.0000025866925,,2060.001882167009,5.947060779031802e-10,4.557306660322255e-05
2000.0000025866925,,2060.001876741489,3.743626149874212e-09,2.524760201594961e-05
2000.0000025866925,,2060.001831120265,2.8024040556195303e-09,1.3977215498637796e-05
2000.0000025866925,,2060.0018256947433,3.4592674313322853e-09,7.981738222247175e-06
2000.0000025866925,,2060.0018256947433,0.0,5.482799342811786e-06
2000.0000025866925,,2060.0018256947433,6.896120528359109e-10,3.1390676717005956e-06
2000.0000025866925,,2060.0018256947433,3.0970121504418734e-09,1.7324526495968071e-06
2000.0000025866925,,2060.0018256947433,1.2596190582019233e-08,9.242628662321925e-07
2000.0000025866925,,2060.0018256947433,1.3057726337841657e-08,6.742799131254685e-07
2000.0000025866925,,2060.0018256947433,4.36411537931478e-10,4.175780716715543e-07
2000.0000025866925,,2060.0018256947433,2.3856486965062756e-09,2.0975262002706176e-07
2000.0000025866925,,2060.0018256947433,2.2190847038890935e-09,7.848735119135337e-08
2000.0000025866925,,2060.0018256947433,1.9279053808418357e-09,1.1719121676440209e-07
2000.0000025866925,,2060.0018256947433,3.618381384842365e-10,4.2342064707874986e-08
2000.0000025866925,,2060.0018256947433,1.3518882845550662e-08,3.166981790885964e-08
2000.0000025866925,,2060.0018256947433,1.4978543895353016e-09,8.544384529758639e-09
2000.0000025866925,,2060.0018256947433,3.4224734089376703e-09,4.0211776944371834e-08
2000.0445589041187,,2060.0018256947433,1.0954369896687013,2.0154241978839755e-08
2000.2338627883096,,2060.054463420897,2.503620285264195,1.2749451492802315
2000.5468107912964,,2060.2692903380403,3.5670245083627594,2.7972733044954152
2000.9381065651721,,2060.61708445539,4.122142935634312,3.972744174534044
2001.360614613406,,2061.060023925805,4.268279737240835,4.72747077856933
2001.7863512712272,,2061.548004396784,4.252761181051217,4.935099979974233
2002.215300064183,,2062.032887852883,4.350408382584141,4.747961453628609
2002.6610101993347,,2062.487913032352,4.533777998717124,4.381313180832738
2003.1186902432964,,2062.9019012509157,4.5900772310415245,3.945380030093366
2003.576912448887,,2063.272148023714,4.586198768991493,3.515017257853201
2004.0405891708192,,2063.60149361687,4.695981324996558,3.1504521861531907
2004.5182956229735,,2063.9117101014735,4.8295954241715195,3.1272693147355377
2005.0054491116946,,2064.238689932765,4.903321729339411,3.4126487946808224
2005.5005238337449,,2064.6014049143087,5.003054900291443,3.810554673532221
2006.0092513342636,,2065.0055427786633,5.157022816439874,4.231090197948837
2006.5326032917178,,2065.447998654615,5.287076187360857,4.5435543334203485
2007.0671129719715,,2065.903035002751,5.395797298828298,4.5552124897286665
2007.6137294191144,,2066.35729137302,5.527529290532317,4.547814450527071
2008.1738888492994,,2066.8107502843054,5.658114470944286,4.540459414323833
2008.7460309863743,,2067.2634080848075,5.772120941061805,4.533156995392507
2009.3295700828094,,2067.7152622127187,5.889114688273861,4.525902017847207
2009.925134403765,,2068.174726527202,6.008775889516137,4.770883807058195
2010.5324125182274,,2068.6741357955857,6.122527052058568,5.166922469035495
2011.1511484679559,,2069.1997918709885,6.236839430204933,5.3022363803588615
2011.7816866114351,,2069.721320659844,6.353238726755951,5.153815875518031
2012.4239000524822,,2070.2221666825944,6.465736500519817,4.9437086846871505
2013.0774843391948,,2070.711291297554,6.575599200504895,4.931164236303952
2013.742419629881,,2071.215047077533,6.686052524778921,5.188787003902262
2014.4188011023223,,2071.7517770333725,6.79552770078147,5.5535150997669085
2015.1064817871024,,2072.322747569847,6.903879278468232,5.843539803331322
2015.8054787782967,,2072.9047744290315,7.012400376305452,5.812408214251451
2016.5157736054139,,2073.471941619681,7.119386885683985,5.617969888943657
2017.237125055866,,2074.0207079820975,7.223638118837236,5.4716944806907675
2017.969426641158,,2074.5687461084885,7.326962917931696,5.591615508654909
2018.7126268012432,,2075.141405581701,7.429924947991148,5.91469406967549
2019.4666609209753,,2075.7496395241474,7.531726642082776,6.271209436078898
2020.2314575207874,,2076.384665036219,7.632877259529538,6.420801169511152
2021.0069732459751,,2077.021426177082,7.733581029970132,6.409657617861542
2021.7931670865132,,2077.656933715344,7.8328757177515795,6.399022851788043
2022.5898454120277,,2078.291296036099,7.930823185334746,6.388383458445666
2023.3969004891069,,2078.9245738009495,8.028050529795687,6.377873382987884
2024.2143334408463,,2079.559108393157,8.124253612658451,6.485368764557387
2025.0420696761935,,2080.225113723488,8.219248667736592,6.894298823764106
2025.8799284757233,,2080.931138888531,8.313583862850054,7.255679205048447
2026.7277713455237,,2081.6572040883807,8.407564255362326,7.3224124487523765
2027.585674572568,,2082.375902934749,8.500570784284557,7.171932220228384
2028.4535000308,,2083.075411144555,8.592012404588466,6.9801302070701325
2029.3311072438387,,2083.764380553025,8.682317842776014,6.966719038851341
2030.218339462759,,2084.4663596450537,8.771902823275575,7.1928448770309
2031.1151396380733,,2085.19757008774,8.860450964333541,7.514360104934671
2032.0214067042264,,2085.9589085197285,8.947981358156516,7.777386827505007
2032.937080909936,,2086.7351716709577,9.034880546034284,7.830332877142738
2033.8620694624858,,2087.506530785766,9.120949687692768,7.736846058805023
2034.7962757595055,,2088.268870252016,9.205789302652517,7.670772660249867
2035.739589120088,,2089.033870243627,9.289664150946487,7.7785907194330095
2036.6918927378474,,2089.8186255701817,9.37278427583585,8.02429725940054
2037.653123072402,,2090.628154468847,9.454970118217407,8.21936420626057
2038.6231872181886,,2091.4426421644193,9.536237975079354,8.204743575904502
2039.6019122794132,,2092.255715149245,9.61668596166045,8.190506693506318
2040.589264346649,,2093.067486802842,9.690944201248062,8.176085075262158
2041.5844473608445,,2093.8779936351552,9.766375589378653,8.161670959561608
2042.587921420103,,2094.6873798360866,9.841239471589535,8.178328821585044
2043.5992190507332,,2095.5168665954075,9.913349497787717,8.50572079851139
2044.618650822792,,2096.380696996648,9.98484039237346,8.848016987958555
2045.6452270093255,,2097.2749906463937,10.048730530134499,9.107103420511152
2046.6787882284939,,2098.1856461794255,10.113635052023206,9.197173318657184
2047.7195287348443,,2099.0977923771125,10.180076776122073,9.172246896116308
2048.7674636026686,,2100.0062450064943,10.243797070132649,9.14287309688918
2049.8223965093393,,2100.915813822414,10.306072700580133,9.190140604715504
2050.884070204893,,2101.835092578324,10.369098752049554,9.319690408929835
2051.9525074814014,,2102.76968710476,10.43124283045404,9.481577127545226
2053.0278405025433,,2103.719640113245,10.49173670981306,9.624896061016948
2054.109757067458,,2104.681510769013,10.551889873657261,9.726653939157448
2055.1981502779477,,2105.651485860004,10.611784108427383,9.798110995847129
2056.293046724485,,2106.628043475332,10.670754690548723,9.864268576880104
2057.394328204244,,2107.6118532140017,10.728963437672357,9.94405228136499
2058.5020987173802,,2108.6045637045745,10.78669362818392,10.041569392322875
2059.6160804338897,,2109.6076615733305,10.843803619268952,10.148770760765123
2060.736241891073,,2110.6214054884344,10.900212174430674,10.255341300921577
2061.8625101411244,,2111.645321303255,10.956041549012888,10.355646577269141
2062.9947964183343,,2112.678319562439,11.011326672053727,10.448607633320043
2064.1331171170846,,2113.722838423148,11.06601259598428,10.53708064725609
2065.2773801459484,,2114.780825306525,11.120122641430173,10.625861391082958
2066.4274742970515,,2115.847181172673,11.17370843973709,10.662100048986996
2067.583398360014,,2116.912145612582,11.226761426431894,10.641008212605112
2068.7450280255716,,2117.9750691872696,11.279208063605472,10.620337660862365
2069.912237166813,,2119.0360421595065,11.331020908096074,10.600276195832278
2071.0851367604696,,2120.0949409453497,11.382065131926858,10.580863246129743
2072.2634011299447,,2121.153906068795,11.432202715550424,10.637978233464013
2073.4470650318453,,2122.23017262626,11.481610604277206,10.872399151200847
2074.635961530783,,2123.3318930799464,11.530610173936783,11.129163934428886
2075.830257111742,,2124.4564487010553,11.57939073413257,11.324381547182508
2077.0296886807237,,2125.5941753955785,11.628041929920293,11.402213614291325
2078.2342895580487,,2126.7335767718196,11.676377300160873,11.379447730162122
2079.4440534197342,,2127.867944618939,11.723769802078442,11.314461254540225
2080.658770230787,,2128.995725393316,11.77011067682571,11.253711460690473
2081.8784705083276,,2130.1189036952446,11.815805978063473,11.219741067463413
2083.1029735581683,,2131.240347972574,11.860915140016257,11.213415850343058
2084.3321635274174,,2132.3621634386463,11.905254349789239,11.223784972010636
2085.566064764917,,2133.4853558629,11.948905465731555,11.238559205113436
2086.8045365533303,,2134.609862118288,11.992009901099964,11.24962771189419
2088.047476634685,,2135.7351609920493,12.03449858049167,11.254287945844322
2089.294907607667,,2136.860608505994,12.076290839450692,11.253756925938616
2090.5466871568838,,2137.985835257765,12.117414211656232,11.25075537038054
2091.802759983454,,2139.1107155549644,12.157911803564158,11.247666006431075
2093.0630424546134,,2140.2354285422593,12.197743768633545,11.245745552176468
2094.3274646248037,,2141.359939891577,12.236889113981512,11.245145303858537
2095.595904198171,,2142.484337392293,12.275361424210612,11.245512451663464
2096.8683509822363,,2143.6090449352187,12.313164758302158,11.246327169808353
2098.144716026462,,2144.7337235913496,12.350282401022652,11.24696031672954
2099.4248452001693,,2145.8584311808345,12.386692104879215,11.247327858826772
2100.7087722292354,,2146.9831956284656,12.422209678895504,11.247491049986301
2101.99632401798,,2148.107923133913,12.456582305773843,11.247543815564866
2103.287276321411,,2149.232642033173,12.489872227996512,11.247355946458985
2104.581534123576,,2150.3574739687247,12.522223453627358,11.24694019462569
2105.879455754138,,2151.482264149303,12.553548221698518,11.247076914675917
2107.1795757048353,,2152.6069507323937,12.583792608335878,11.247303589292596
2108.483452758379,,2153.7315652072316,12.613186851040764,11.247376675989118
