u,du,q,Cur_acc
0.06,0.6,0.3857473,7.41562263921758e-07
0.12,0.6,0.5952796,-8.315097055611266e-07
0.18,0.6,0.596971,1.03916751835893e-06
0.24,0.6,0.59688175,-2.4352968510897256e-08
0.3,0.6,0.59694123,-9.00372750941957e-08
0.36,0.6,0.5969862,-3.0005955367021775e-07
0.42,0.6,0.5970119,3.186476405601575e-07
0.48,0.6,0.59702575,-1.0591046000092986e-07
0.54,0.6000000000000005,0.59703434,-4.338245897566173e-08
0.6000000000000001,0.6000000000000005,0.5970391,9.41343561561971e-09
0.6600000000000001,0.6000000000000005,0.59704214,-6.569196708824937e-09
0.7200000000000002,0.6000000000000005,0.59704345,3.459305632270633e-08
0.7800000000000002,0.6000000000000005,0.5970427,-6.895518906538793e-09
0.8400000000000003,0.6000000000000005,0.5970451,-2.4074343983274198e-08
0.9000000000000004,0.6000000000000005,0.59704435,1.5693193615614846e-07
0.9600000000000004,0.6000000000000005,0.59704447,4.61531414376643e-09
1.0200000000000005,0.6000000000000005,0.5970436,-1.2621317716159713e-07
1.0800000000000005,0.6000000000000005,0.5970446,-2.8220599167461212e-08
1.1400000000000006,0.6000000000000005,0.59704447,1.6655368165058188e-09
1.2000000000000006,0.6000000000000005,0.59704447,2.9120640415029026e-09
1.2600000000000007,0.6000000000000005,0.59704447,1.56603745471139e-08
1.3200000000000007,0.6000000000000005,0.59704447,1.3880738011198774e-07
1.3800000000000008,0.6000000000000005,0.59704447,-1.5016759232549737e-07
1.4400000000000008,0.6000000000000005,0.59704447,-1.924600678696245e-08
1.5000000000000009,0.6000000000000005,0.59704447,10.768337912261055
1.560000000000001,0.6000000000000005,0.5714337,13.051765397788516
1.620000000000001,0.6000000000000005,0.6546525,8.231914031738366
1.680000000000001,0.6000000000000005,0.6647918,3.0375849909723995
1.740000000000001,0.6000000000000005,0.6723261,0.6328166989990915
1.8000000000000012,0.6000000000000005,0.6869261,1.3334957804773142
1.8600000000000012,0.6000000000000005,0.595212,2.1032027137414833
1.8000000000000012,-0.6000000000000005,0.74778044,0.8426366164466595
1.740000000000001,-0.6000000000000005,0.76555175,0.24230829097830406
1.680000000000001,-0.6000000000000005,0.76565266,1.5214991849026613
1.620000000000001,-0.6000000000000005,0.7605988,1.763408523464333
1.680000000000001,0.6000000000000005,0.7346862,0.545641562318221
1.740000000000001,0.6000000000000005,0.6366078,0.5144406038361041
1.7063480868482301,-0.3365191315177096,0.6693369,1.927430615831847
1.64634808684823,-0.6000000000000005,0.75228894,2.1703209386106925
1.58634808684823,-0.6000000000000005,0.7549198,0.8895718692407948
1.52634808684823,-0.6000000000000005,0.75098866,0.6731011199838814
1.46634808684823,-0.6000000000000005,0.74749106,1.7705783563271236
1.4063480868482299,-0.6000000000000005,0.72665733,1.748560420432771
1.3463480868482298,-0.6000000000000005,0.7196815,0.7159807710314746
1.2863480868482298,-0.6000000000000005,0.7161963,0.7838889338649295
1.2263480868482297,-0.6000000000000005,0.67796403,1.5295148614785932
1.1663480868482297,-0.6000000000000005,0.7142538,1.1554686493228663
1.208882637589737,0.4253455074150736,0.7362425,0.5540235044624356
1.268882637589737,0.6000000000000005,0.7313241,1.0519170204034418
1.3288826375897371,0.6000000000000005,0.6833373,1.4199417683158528
1.3888826375897372,0.6000000000000005,0.6977869,0.9232400077341056
1.3330786635026304,-0.558039740871068,0.72799295,0.8656016906743214
1.2730786635026303,-0.6000000000000005,0.7176903,1.3310776941727653
1.2130786635026303,-0.6000000000000005,0.65305984,1.1077126194911964
1.1530786635026302,-0.6000000000000005,0.6335094,0.7518982294777404
1.1327755616346347,-0.20303101867995554,0.69409764,0.9986811844950751
1.1927755616346347,0.6000000000000005,0.6931673,1.0623289240924068
1.249526054818448,0.567504931838132,0.6805972,0.8665916694560523
1.1895260548184479,-0.6000000000000005,0.67709124,0.9933506054910776
1.1295260548184478,-0.6000000000000005,0.511989,1.047614449805148
1.0695260548184478,-0.6000000000000005,0.45153838,0.816957290288725
1.0095260548184477,-0.6000000000000005,0.4182977,0.7925959906591016
0.9495260548184477,-0.6000000000000005,0.3800611,0.8596395594494735
0.8895260548184476,-0.6000000000000005,0.3182114,0.7260045910744968
0.8295260548184475,-0.6000000000000005,0.27013436,0.6473214424083269
0.7695260548184475,-0.6000000000000005,0.24074149,0.6778293232789403
0.7443609730532802,-0.25165081765167296,0.277282,0.6039669521311606
0.8043609730532801,0.5999999999999994,0.33628076,0.5427233822578614
0.8643609730532802,0.6000000000000005,0.44646046,0.6440641616577376
0.9243609730532802,0.6000000000000005,0.55097574,0.7099102232637542
0.9843609730532803,0.6000000000000005,0.54503125,0.6842237379360847
1.0443609730532804,0.6000000000000005,0.45458138,0.7372336826418606
0.9843609730532803,-0.6000000000000005,0.34722292,0.811174802237825
0.9243609730532802,-0.6000000000000005,0.2997094,0.7234175110120159
0.942410682104945,0.18049709051664808,0.3149454,0.6153513516035177
1.002410682104945,0.5999999999999994,0.37391326,0.6945996232903936
1.062410682104945,0.6000000000000005,0.3961049,0.7813501616700668
1.073636781843548,0.1122609973860289,0.3564402,0.7647077962542379
1.0136367818435479,-0.6000000000000005,0.31955397,0.7596397798625363
0.9536367818435478,-0.6000000000000005,0.27672386,0.7273483803287409
0.9323911632766009,-0.21245618566946955,0.27578026,0.6437146805017193
0.9374949363796193,0.05103773103018461,0.26186138,0.6349606028048633
0.895714088267316,-0.41780848112303315,0.2492543,0.673533864452389
0.8503184476947618,-0.45395640572554186,0.23851858,0.6194726447031573
0.8062785621164518,-0.4403988557831007,0.24218711,0.542395168610933
0.7616736571550369,-0.44604904961414893,0.2557966,0.5408364362587645
0.7715426010639896,0.09868943908952765,0.23563208,0.5148026784011006
0.8315426010639897,0.6000000000000005,0.20901458,0.48938944737937873
0.8915426010639897,0.6000000000000005,0.20380123,0.5646506649934344
0.9515426010639898,0.6000000000000005,0.2102606,0.629250087493255
1.0115426010639899,0.6000000000000005,0.21917082,0.629589284954724
1.0620847728883014,0.5054217182431153,0.20786396,0.6710177684841955
1.0120037845519225,-0.5008098833637886,0.20276646,0.7302853093012239
0.9796403418458903,-0.32363442706032197,0.20215781,0.6667405930627504
0.9951178841707756,0.15477542324885296,0.20353787,0.5856783115444081
1.0241120786560154,0.28994194485239766,0.2116981,0.650589463360456
1.0434865598911753,0.19374481235159946,0.22234696,0.7041358154037037
1.054499569880359,0.11013009989183642,0.21870077,0.6630075252218048
1.056923524348145,0.024239544677859826,0.21531856,0.662182005619472
1.0526092778202856,-0.04314246527859389,0.21249926,0.6952787726779264
1.0470173522236537,-0.05591925596631908,0.21099405,0.6704306344142098
1.0451199229159431,-0.018974293077105298,0.20976435,0.6421681340228517
1.0478138919485325,0.026939690325893384,0.20876035,0.6580733921159647
1.0493052462698411,0.014913543213086466,0.20824268,0.6627344464888847
1.039180975120515,-0.10124271149326125,0.20868273,0.6453647113895462
1.013562962981552,-0.25618012138963087,0.2111728,0.635751838412201
0.9751336127138451,-0.38429350267706774,0.21524647,0.6162546742902808
0.9330787471480848,-0.42054865565760324,0.22022587,0.5742575525530246
0.8960617092321572,-0.37017037915927586,0.22381109,0.5364390294691572
0.86405575065962,-0.32005958572537185,0.2268622,0.5127119101277601
0.8344150131313071,-0.29640737528312977,0.23064795,0.48739902347262065
0.8043029466270495,-0.30112066504257573,0.23124605,0.458940537828039
0.7722444480131504,-0.3205849861389909,0.22863434,0.4346705685938147
0.7389339126591449,-0.3331053535400552,0.22751133,0.40873742250529477
0.7059912253515682,-0.32942687307576657,0.22840004,0.37843277600143
0.6738022428963422,-0.32188982455226056,0.2259987,0.35074850298437654
0.6428811768067214,-0.3092106608962075,0.22428164,0.32605469831703204
0.6130557012812707,-0.29825475525450673,0.22282356,0.3003388689221177
