u,du,q,Cur_acc
2.0,20.0,0.49604785,7.41562263921758e-07
2.0,0.0,0.7993406,-8.315097055611266e-07
2.000000000000004,3.9968028886505635e-14,0.7993391,1.03916751835893e-06
2.000000000000002,-1.7763568394002505e-14,0.7993392,-2.4352968510897256e-08
2.000000000000002,0.0,0.7993391,-9.00372750941957e-08
2.000000000000014,1.199040866595169e-13,0.79933906,-3.0005955367021775e-07
2.000000000000004,-1.021405182655144e-13,0.79933906,3.186476405601575e-07
2.000000000000008,3.9968028886505635e-14,0.79933906,-1.0591046000092986e-07
2.0,-7.993605777301127e-14,0.79933906,-4.338245897566173e-08
2.0,0.0,0.79933906,9.41343561561971e-09
2.0,0.0,0.79933906,-6.569196708824937e-09
2.000000000000008,7.993605777301127e-14,0.79933906,3.459305632270633e-08
2.0,-7.993605777301127e-14,0.79933906,-6.895518906538793e-09
2.000000000000037,3.6859404417555197e-13,0.79933906,-2.4074343983274198e-08
2.0,-3.6859404417555197e-13,0.79933906,1.5693193615614846e-07
2.000000000000014,1.4210854715202004e-13,0.79933906,4.61531414376643e-09
2.000000000000002,-1.199040866595169e-13,0.79933906,-1.2621317716159713e-07
2.0000000000000164,1.4210854715202004e-13,0.79933906,-2.8220599167461212e-08
2.000000000000018,1.7763568394002505e-14,0.79933906,1.6655368165058188e-09
2.0,-1.8207657603852567e-13,0.79933906,2.9120640415029026e-09
2.0,0.0,0.79933906,1.56603745471139e-08
2.0000000000000226,2.2648549702353193e-13,0.79933906,1.3880738011198774e-07
2.0,-2.2648549702353193e-13,0.79933906,-1.5016759232549737e-07
2.0,0.0,0.79933906,-1.924600678696245e-08
2.000000000000006,6.217248937900877e-14,0.79933906,10.962208074244735
2.0,-6.217248937900877e-14,0.7993496,14.125744607431388
2.0,0.0,0.7992651,10.751034550716028
2.000000000000045,4.4853010194856324e-13,0.79913694,5.703879872757079
2.0,-4.4853010194856324e-13,0.798842,1.5597506086687327
2.0,0.0,0.79841995,-0.11890757796752544
2.0,0.0,0.7979244,0.996498810585573
2.0000000000000178,1.7763568394002505e-13,0.796236,2.0057742515802937
2.0,-1.7763568394002505e-13,0.7906775,0.9602172091500079
2.0,0.0,0.7890957,0.2568991109663654
2.0000000000000315,3.1530333899354446e-13,0.7932905,1.5316419060330335
2.0,-3.1530333899354446e-13,0.79521394,2.007020566873332
2.0,0.0,0.79546267,1.0048994925900092
2.0000000000000204,2.042810365310288e-13,0.79352546,0.941900931171023
2.0,-2.042810365310288e-13,0.7879462,2.1268123335309266
2.0000000000000293,2.9309887850104133e-13,0.77283615,2.1992429662591553
2.0000000000000036,-2.575717417130363e-13,0.76410943,1.1904391768018772
2.0,-3.552713678800501e-14,0.780972,1.2079776267316085
2.000000000000002,2.220446049250313e-14,0.7901387,2.05047585599158
2.0,-2.220446049250313e-14,0.79739475,1.8365878671291582
2.0,0.0,0.7940261,1.1825286041300411
2.0,0.0,0.7926426,1.5208884820542266
