u,du,Cur_acc,q,ru,rdu
3.0,30.0,7.41562263921758e-07,0.051369881629943846,1,1
3.0,0.0,-8.315097055611266e-07,0.07293696403503418,1,1
3.0,0.0,1.03916751835893e-06,0.07290182709693908,1,1
3.0,0.0,-2.4352968510897256e-08,0.07290368676185607,1,1
3.0,0.0,-9.00372750941957e-08,0.07290249466896057,1,1
3.0,0.0,-3.0005955367021775e-07,0.07290158271789551,1,1
3.0,0.0,3.186476405601575e-07,0.07290104031562805,1,1
3.0,0.0,-1.0591046000092986e-07,0.07290074229240417,1,1
3.0,0.0,-4.338245897566173e-08,0.07290056943893433,1,1
3.0,0.0,9.41343561561971e-09,0.07290048003196717,1,1
3.0,0.0,-6.569196708824937e-09,0.07290043234825135,1,1
3.0,0.0,3.459305632270633e-08,0.07290040850639343,1,1
3.0,0.0,-6.895518906538793e-09,0.072900390625,1,1
3.0,0.0,-2.4074343983274198e-08,0.07290038466453552,1,1
3.0,0.0,1.5693193615614846e-07,0.07290037870407104,1,1
3.0,0.0,4.61531414376643e-09,0.07290037870407104,1,1
3.0,0.0,-1.2621317716159713e-07,0.07290037274360657,1,1
3.0,0.0,-2.8220599167461212e-08,0.07290037274360657,1,1
3.0,0.0,1.6655368165058188e-09,0.07290036678314209,1,1
3.0,0.0,2.9120640415029026e-09,0.07290036678314209,1,1
3.0,0.0,1.56603745471139e-08,0.07290036678314209,1,1
3.0,0.0,1.3880738011198774e-07,0.07290036678314209,1,1
3.0,0.0,-1.5016759232549737e-07,0.07290036678314209,1,1
3.0,0.0,-1.924600678696245e-08,0.07290036678314209,1,1
3.0,0.0,10.962208074244735,0.07290036678314209,1,1
2.9999999999999996,-4.440892098500626e-15,14.125744607431388,0.07225567698478699,1,1
3.000000000000012,1.2434497875801753e-13,10.751034550716028,0.07495275139808655,1,1
3.000000000000014,2.220446049250313e-14,5.703879872757079,0.07700552344322205,1,1
3.0,-1.4210854715202004e-13,1.8893797506095422,0.07841280698776246,1,1
3.000000000000008,7.993605777301127e-14,0.841660212223815,0.07936400771141053,1,1
3.0,-7.993605777301127e-14,2.042760443718474,0.08074064254760742,1,1
3.0000000000000018,1.7763568394002505e-14,2.5736482872899855,0.08263393044471741,1,1
3.000000000000006,4.440892098500626e-14,1.6385306846172878,0.08429099917411804,1,1
3.0,-6.217248937900877e-14,1.3862755718871502,0.08467624187469483,1,1
3.00000000000001,1.021405182655144e-13,2.117828152275283,0.08433890342712402,1,1
3.000000000000004,-6.217248937900877e-14,2.1379562919361894,0.08403096795082092,1,1
3.000000000000004,0.0,1.8956035294379676,0.08401163816452026,1,1
3.000000000000002,-1.7763568394002505e-14,2.253531313393701,0.08476908206939697,1,1
3.0,-2.220446049250313e-14,2.475678016998905,0.08578360080718994,1,1
3.0000000000000266,2.6645352591003757e-13,2.244645434038179,0.08617146611213684,1,1
3.0,-2.6645352591003757e-13,2.17720042785303,0.08598697185516357,1,1
3.0,0.0,2.2994338396097187,0.08516326546669006,1,1
3.0,0.0,2.2517179075549,0.08320319652557373,1,1
3.000000000000014,1.4210854715202004e-13,2.1500071288315508,0.08185814619064331,1,1
3.000000000000012,-2.220446049250313e-14,2.1602880290547106,0.08015567660331727,1,1
2.813958955387454,-1.86041044612558,2.1687271524114133,0.07879407405853271,1,1
2.931369848411148,1.1741089302369412,2.0090999760195096,0.08042446970939636,1,1
3.0000000000000053,0.6863015158885721,1.9637587645114079,0.08197405338287353,1,1
3.000000000000004,-1.3322676295501878e-14,2.169160902754682,0.08301250338554382,1,1
3.0,-3.9968028886505635e-14,2.156736758205938,0.08273231387138366,1,1
2.73284787315348,-2.671521268465198,2.029893341633862,0.08115284442901612,1,1
2.415385860234817,-3.174620129186634,1.8965643419884326,0.07918432354927063,1,1
2.1816139884816113,-2.3377187175320557,1.6200615562015188,0.07737959623336792,1,1
2.1279276409258494,-0.5368634755576185,1.40492834973442,0.07758206129074097,1,1
2.172329663700434,0.44402022774584715,1.4157378472045443,0.07903946042060853,1,1
2.194080334516822,0.21750670816387707,1.4960328114447012,0.08013280034065247,1,1
2.014249645296397,-1.7983068922042467,1.481423084104464,0.07894234657287598,1,1
1.7236843687124501,-2.9056527658394704,1.3222789474387295,0.07672907710075379,1,1
1.515995422389804,-2.076889463226461,1.0569300874416943,0.07506737709045411,1,1
1.440268616745336,-0.7572680564446799,0.8822981423330838,0.07607684135437012,1,1
1.4136220194689746,-0.2664659727636143,0.8767510660196538,0.07639991641044616,1,1
1.352383596131449,-0.612384233375256,0.8841447834515029,0.0775097668170929,1,1
1.273250725022155,-0.7913287110929401,0.8077511869661183,0.07746042013168335,1,1
1.1828876896775875,-0.9036303534456747,0.7227106674504966,0.07658913731575012,1,1
1.0858674939487112,-0.9702019572887632,0.6696126715104032,0.07512546181678773,1,1
0.9819569988051792,-1.0391049514353201,0.5960836875380752,0.07290363907814026,1,1
1.004852818475351,0.22895819670171735,0.5009581567792116,0.07487965822219848,1,1
1.0463524354014673,0.41499616926116367,0.5037680325297225,0.07733666896820068,1,1
1.0728592430074166,0.2650680760594937,0.5876955086282403,0.07898287773132324,1,1
1.0520059599343998,-0.20853283073016815,0.5943405919506652,0.07916558384895325,1,1
0.9601850020192619,-0.9182095791513789,0.5399743457359443,0.07730073928833008,1,1
0.7919904922285811,-1.6819450979068085,0.47402095342637135,0.06964201331138611,1,1
0.6218796066948445,-1.7011088553373654,0.35045531585701817,0.05967420935630798,1,1
0.5449569558905534,-0.7692265080429117,0.19850066549194212,0.054897189140319824,1,1
0.5491439532739653,0.041869973834118834,0.1471956520667167,0.055885297060012815,1,1
0.5665988573657881,0.1745490409182282,0.19367876873576673,0.05791159272193909,1,1
0.5161601615879522,-0.5043869577783588,0.21340433793819769,0.054969996213912964,1,1
0.39533660814099786,-1.2082355344695432,0.1521535353893666,0.04618301689624786,1,1
0.29735747001500834,-0.9797913812598952,0.042645154730863166,0.03931116759777069,1,1
0.26046179348916093,-0.3689567652584741,-0.03620112502231132,0.03756321370601654,1,1
0.26678991719081696,0.0632812370165603,-0.043091897048230465,0.038893085718154904,1,1
0.23892050740013168,-0.2786940979068528,-0.023151360401668875,0.03783164620399475,1,1
0.20688898283429663,-0.3203152456583505,-0.04511712073510532,0.03692251443862915,1,1
0.20228595643454494,-0.04603026399751686,-0.09029998146759644,0.04113974869251251,1,1
0.1967695584828352,-0.05516397951709745,-0.08673419926462778,0.046272057294845584,1,1
0.19023165077973292,-0.0653790770310228,-0.07021879314549528,0.05273202061653137,1,1
0.1834970434248565,-0.0673460735487641,-0.08913650303510745,0.05104865431785584,1,1
0.18049320502090263,-0.03003838403953879,-0.10250194629835419,0.04555847942829132,1,1
0.18369732650344886,0.032041214825462294,-0.09250147515132068,0.04245984256267547,1,1
0.18694870249689227,0.03251375993443412,-0.08688481036106277,0.04315384030342102,1,1
0.1736522518277363,-0.13296450669155968,-0.08966790227572874,0.04490165710449219,1,1
0.15779115484865516,-0.1586109697908114,-0.09790147590676612,0.048793751001358035,1,1
0.14696253552814337,-0.10828619320511795,-0.11176353884829826,0.05323795676231384,1,1
0.14013212304656003,-0.06830412481583337,-0.11855917087181789,0.05432679653167725,1,1
0.13735518908869276,-0.02776933957867267,-0.11893814508069023,0.05289524793624878,1,1
0.13777191513829923,0.00416726049606464,-0.12082880483684011,0.052093523740768435,1,1
0.13776564333690383,-6.271801395396626e-05,-0.12081979740051296,0.05314550995826721,1,1
0.131997543321564,-0.05768100015339839,-0.11833219146853013,0.0543976366519928,1,1
0.12412706656056627,-0.07870476760997724,-0.12195879967537271,0.05566723346710205,1,1
0.11837752187554065,-0.05749544685025615,-0.1302807930628196,0.05681896209716797,1,1
0.11764503539252043,-0.0073248648302022545,-0.13341216551062873,0.05834670066833496,1,1
0.11990730907276945,0.02262273680249019,-0.13075532303042792,0.0597114086151123,1,1
0.12319556551800394,0.032882564452344915,-0.12774272795414687,0.06091545820236206,1,1
0.1263777535737182,0.03182188055714255,-0.12536770447845214,0.06221187710762024,1,1
0.12889274311734156,0.025149895436233638,-0.12225015106260362,0.0634847104549408,1,1
0.12978710846310154,0.008943653457599843,-0.11948340773456145,0.06380839943885804,1,1
0.1316382893222194,0.01851180859117868,-0.11848937819597771,0.06402562260627746,1,1
0.13547641377281072,0.038381244505913126,-0.11723214447477481,0.06436635851860047,1,1
0.1417022996690641,0.062258858962533914,-0.11298914854963871,0.06510380506515503,1,1
0.157487400298976,0.15785100629911897,-0.10699145979565461,0.06994076371192932,1,1
0.175716778385621,0.18229378086644987,-0.09562534179802629,0.07528124451637268,1,1
0.19452759305057254,0.18810814664951547,-0.07906329226058895,0.08030259609222412,1,1
0.20768687096821514,0.13159277917642598,-0.06537885220911077,0.08377757668495178,1,1
0.19619695283236083,-0.11489918135854316,-0.05692167482810839,0.08312678337097168,1,1
0.18455386920529834,-0.11643083627062484,-0.06461946571567001,0.08238070011138916,1,1
0.17321351064199125,-0.1134035856330709,-0.08052786884633323,0.08162428736686707,1,1
0.16199989920732183,-0.11213611434669424,-0.0842386224958922,0.08090139031410218,1,1
0.1551986095103166,-0.0680128969700522,-0.0874339528018736,0.0811143696308136,1,1
0.1870273216594294,0.31828712149112787,-0.0952844759068095,0.08835130333900451,1,1
0.20040182528667466,0.13374503627245266,-0.07378619902805561,0.08932623863220215,1,1
0.19880946860939397,-0.01592356677280693,-0.04578549671936033,0.08941259980201721,1,1
0.1890511836004201,-0.09758285008973883,-0.05949353153252773,0.0892368197441101,1,1
0.17722198745842588,-0.11829196141994208,-0.07756188418062504,0.08891582489013672,1,1
0.1673169292816165,-0.09905058176809367,-0.07639255362896696,0.08864511847496033,1,1
0.16105700761390734,-0.06259921667709167,-0.08006589740820691,0.08856149315834046,1,1
0.1579457777105568,-0.03111229903350554,-0.09004359447116783,0.08865997195243835,1,1
0.15629767750882184,-0.016481002017349478,-0.08972062335078396,0.08883088827133179,1,1
0.1547477611561473,-0.015499163526745408,-0.08606954403986575,0.08898029327392579,1,1
0.15280797340635496,-0.019397877497923377,-0.08857325376342778,0.0890834391117096,1,1
