u,du,Cur_acc,q,ru,rdu
3.0,30.0,7.41562263921758e-07,0.2,0.8,0.5
3.0,0.0,-8.315097055611266e-07,0.2,0.8,0.5
3.0,0.0,1.03916751835893e-06,0.2,0.8,0.5
3.0,0.0,-2.4352968510897256e-08,0.2,0.8,0.5
3.0,0.0,-9.00372750941957e-08,0.2,0.8,0.5
3.0,0.0,-3.0005955367021775e-07,0.2,0.8,0.5
3.0,0.0,3.186476405601575e-07,0.2,0.8,0.5
3.0,0.0,-1.0591046000092986e-07,0.2,0.8,0.5
3.0,0.0,-4.338245897566173e-08,0.2,0.8,0.5
3.0,0.0,9.41343561561971e-09,0.2,0.8,0.5
3.0,0.0,-6.569196708824937e-09,0.2,0.8,0.5
3.0,0.0,3.459305632270633e-08,0.2,0.8,0.5
3.0,0.0,-6.895518906538793e-09,0.2,0.8,0.5
3.0,0.0,-2.4074343983274198e-08,0.2,0.8,0.5
3.0,0.0,1.5693193615614846e-07,0.2,0.8,0.5
3.0,0.0,4.61531414376643e-09,0.2,0.8,0.5
3.0,0.0,-1.2621317716159713e-07,0.2,0.8,0.5
3.0,0.0,-2.8220599167461212e-08,0.2,0.8,0.5
3.0,0.0,1.6655368165058188e-09,0.2,0.8,0.5
3.0,0.0,2.9120640415029026e-09,0.2,0.8,0.5
3.0,0.0,1.56603745471139e-08,0.2,0.8,0.5
3.0,0.0,1.3880738011198774e-07,0.2,0.8,0.5
3.0,0.0,-1.5016759232549737e-07,0.2,0.8,0.5
3.0,0.0,-1.924600678696245e-08,0.2,0.8,0.5
3.0,0.0,10.962208074244735,0.2,0.8,0.5
3.000000000000002,2.220446049250313e-14,14.125744607431388,0.2,0.8,0.5
3.000000000000014,1.199040866595169e-13,10.751034550716028,0.2,0.8,0.5
3.0000000000000244,1.021405182655144e-13,5.703879872757079,0.2,0.8,0.5
3.0,-2.4424906541753444e-13,1.8893797506095422,0.2,0.8,0.5
3.0000000000000187,1.865174681370263e-13,0.841660212223815,0.2,0.8,0.5
3.0000000000000124,-6.217248937900877e-14,2.042760443718474,0.2,0.8,0.5
3.000000000000004,-8.43769498715119e-14,2.5736482872899855,0.2,0.8,0.5
3.0000000000000124,8.43769498715119e-14,1.6385306846172878,0.2,0.8,0.5
3.0,-1.2434497875801753e-13,1.3862755718871502,0.2,0.8,0.5
3.000000000000006,6.217248937900877e-14,2.117828152275283,0.2,0.8,0.5
3.0,-6.217248937900877e-14,2.1379562919361894,0.2,0.8,0.5
3.0000000000000124,1.2434497875801753e-13,1.8956035294379676,0.2,0.8,0.5
3.000000000000008,-4.440892098500626e-14,2.253531313393701,0.2,0.8,0.5
3.0,-7.993605777301127e-14,2.699769395447572,0.2,0.8,0.5
3.000000000000018,1.8207657603852567e-13,2.5186656177929887,0.2,0.8,0.5
3.0,-1.8207657603852567e-13,2.0411385179761248,0.2,0.8,0.5
3.0,0.0,2.1760800942773737,0.2,0.8,0.5
3.0,0.0,2.3591128875083105,0.2,0.8,0.5
3.0,0.0,2.1643878654870106,0.2,0.8,0.5
3.0,0.0,2.0705149499791777,0.2,0.8,0.5
3.0,0.0,2.176672852729398,0.2,0.8,0.5
3.0,0.0,2.1609789582301815,0.2,0.8,0.5
3.000000000000008,7.993605777301127e-14,2.076784095637135,0.2,0.8,0.5
3.0,-7.993605777301127e-14,2.0876456724834043,0.2,0.8,0.5
3.0,0.0,2.1141825398437417,0.2,0.8,0.5
3.000000000000003,3.108624468950438e-14,2.0880571216398005,0.2,0.8,0.5
3.0,-3.108624468950438e-14,2.0659076703712107,0.2,0.8,0.5
3.0,0.0,2.0677737939060603,0.2,0.8,0.5
3.000000000000006,6.217248937900877e-14,2.061945145163571,0.2,0.8,0.5
3.0000000000000164,1.021405182655144e-13,2.045965820450546,0.2,0.8,0.5
3.0,-1.6431300764452317e-13,2.0348403903598324,0.2,0.8,0.5
3.0000000000000058,5.773159728050814e-14,2.027556558089056,0.2,0.8,0.5
3.000000000000001,-4.884981308350689e-14,2.01794439882712,0.2,0.8,0.5
3.0,-8.881784197001252e-15,2.006915170475965,0.2,0.8,0.5
3.0,0.0,1.9966728660377628,0.2,0.8,0.5
3.0,0.0,1.9875094787179797,0.2,0.8,0.5
3.0,0.0,1.9787493937180287,0.2,0.8,0.5
3.000000000000007,7.105427357601002e-14,1.9693586020312146,0.2,0.8,0.5
3.00000000000001,3.108624468950438e-14,1.9598387932126948,0.2,0.8,0.5
3.000000000000018,7.993605777301127e-14,1.9510553823388113,0.2,0.8,0.5
3.0,-1.8207657603852567e-13,1.942762903876766,0.2,0.8,0.5
3.0,0.0,1.9341157758683418,0.2,0.8,0.5
3.0,0.0,1.9252998680971332,0.2,0.8,0.5
3.0000000000000204,2.042810365310288e-13,1.9170911525874457,0.2,0.8,0.5
3.000000000000007,-1.3322676295501878e-13,1.909230126988743,0.2,0.8,0.5
3.0,-7.105427357601002e-14,1.9009946119596615,0.2,0.8,0.5
3.0,0.0,1.893171282782881,0.2,0.8,0.5
3.0,0.0,1.8855682651001242,0.2,0.8,0.5
3.0,0.0,1.8775585242205208,0.2,0.8,0.5
3.0,0.0,1.8704389971744257,0.2,0.8,0.5
