u,du,Cur_acc,q,ru,rdu
1.2902923233045507,12.902923233045506,7.41562263921758e-07,0.011402451992034912,1,1
1.0972465465241001,-1.9304577678045054,-8.315097055611266e-07,0.010089881718158722,1,1
1.1051285025148017,0.07881955990701517,1.03916751835893e-06,0.010090666264295578,1,1
1.1048069099190843,-0.003215925957174015,-2.4352968510897256e-08,0.010090627521276475,1,1
1.1048063460475512,-5.638715330213984e-06,-9.00372750941957e-08,0.010090656578540802,1,1
1.1047964291915917,-9.916855959524185e-05,-3.0005955367021775e-07,0.010090678185224532,1,1
1.1047907628477305,-5.666343861232548e-05,3.186476405601575e-07,0.010090692341327668,1,1
1.1047878918935705,-2.870954159961414e-05,-1.0591046000092986e-07,0.010090699046850204,1,1
1.1047864060087755,-1.4858847949827947e-05,-4.338245897566173e-08,0.010090704262256622,1,1
1.104785599992777,-8.06015998611187e-06,9.41343561561971e-09,0.010090706497430801,1,1
1.1047851075385062,-4.924542706952195e-06,-6.569196708824937e-09,0.010090706497430801,1,1
1.1047848906911177,-2.1684738849003793e-06,3.459305632270633e-08,0.01009070873260498,1,1
1.104784696513918,-1.9417719965275637e-06,-6.895518906538793e-09,0.01009070873260498,1,1
1.104784584519167,-1.1199475102863232e-06,-2.4074343983274198e-08,0.01009070873260498,1,1
1.1047845113580643,-7.316110273158927e-07,1.5693193615614846e-07,0.01009070873260498,1,1
1.1047844963176157,-1.5040448664294104e-07,4.61531414376643e-09,0.01009070873260498,1,1
1.1047844752708018,-2.10468138472919e-07,-1.2621317716159713e-07,0.01009070873260498,1,1
1.1047844574741592,-1.7796642604039903e-07,-2.8220599167461212e-08,0.01009070873260498,1,1
1.1047844503367727,-7.137386459632467e-08,1.6655368165058188e-09,0.01009070873260498,1,1
1.1047844508206512,4.838784928296036e-09,2.9120640415029026e-09,0.01009070873260498,1,1
1.1047844435638041,-7.256847123215948e-08,1.56603745471139e-08,0.01009070873260498,1,1
1.104784441541425,-2.0223791530327162e-08,1.3880738011198774e-07,0.01009070873260498,1,1
1.1047844425280717,9.866467642893895e-09,-1.5016759232549737e-07,0.01009070873260498,1,1
1.1047844436698941,1.1418224143966427e-08,-1.924600678696245e-08,0.01009070873260498,1,1
1.0088417131751906,-0.9594273049470359,10.853226910260279,0.01009070873260498,1,1
1.5166259097389596,5.07784196563769,13.397219953328294,0.015718594193458557,1,1
3.0,14.833740902610403,8.816936651375364,0.08149521350860596,1,1
3.0,0.0,3.5643963696177288,0.08266916275024414,1,1
3.0,0.0,0.8472513237966,0.08355799317359924,1,1
3.000000000000004,3.9968028886505635e-14,1.4850353641240248,0.08304559588432311,1,1
3.0,-3.9968028886505635e-14,2.4433689705370853,0.08164818286895752,1,1
3.0,0.0,1.9259950451510368,0.07852809429168701,1,1
3.00000000000001,1.021405182655144e-13,1.4842527245327362,0.07635404467582703,1,1
3.000000000000008,-2.220446049250313e-14,2.0560539319975555,0.07432066798210143,1,1
3.00000000000001,2.220446049250313e-14,2.130162800656859,0.07356433868408203,1,1
3.0,-1.021405182655144e-13,1.837204519291888,0.07154181599617004,1,1
3.000000000000008,7.993605777301127e-14,2.1321298536891624,0.06334214806556701,1,1
1.88615018270446,-11.13849817295548,2.4863827702668084,0.02713124454021454,1,1
0.9149135470058541,-9.712366356986058,1.8792818041731902,0.011746568977832795,1,1
0.8184250801796854,-0.9648846682616874,0.3921214925566637,0.010306289047002792,1,1
0.810048503533576,-0.08376576646109357,0.048996288499423175,0.010227160900831223,1,1
0.7864865200183406,-0.23561983515235418,1.1421303046266817,0.010195145756006241,1,1
0.7561583020342134,-0.30328217984127215,1.2338652560251608,0.010077803581953048,1,1
0.7399676301810678,-0.161906718531456,0.3764321337637152,0.010050449520349503,1,1
0.7254247133532672,-0.14542916827800623,0.3959306119809128,0.010059018433094025,1,1
0.7145917752410055,-0.10832938112261714,0.9177702710457957,0.010076780617237092,1,1
0.752130060100967,0.3753828485996147,0.6842394700770428,0.010178313404321671,1,1
0.835066430174505,0.8293637007353805,0.42130359149079083,0.010860273987054825,1,1
1.0531176620801523,2.1805123190564735,0.7579488756872141,0.013459715247154235,1,1
1.1929567809436996,1.3983911886354727,0.9898207384073613,0.015592363476753236,1,1
