ego_s,ego_d
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494057,0.00999712308615501
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2119.9999664494026,0.009997123086154145
2120.040020159423,0.022095516804186276
2120.208829756188,0.0770065605317952
2120.484946457012,0.1785848496313462
2120.8235379247258,0.3269547687844397
2121.1772238702765,0.5151112387148531
2121.5163155311984,0.7327331015703569
2121.82795873251,0.9713106562683714
2122.1080765564184,1.2243209522240428
2122.3560599704697,1.4865985881110808
2122.5730958639365,1.754040723318541
2122.7610967628043,2.023356071164267
2122.922124602784,2.291883748456115
2123.058390559932,2.5574788225534335
2123.1719808655707,2.818426624417372
2123.265253613248,3.0733651936855306
2123.3399518466363,3.321218554190637
2123.3980988082394,3.5612062202898276
2123.441471825673,3.7927292370736523
2123.4716338887015,4.015400893856117
2123.4901593705217,4.228975816578417
2123.498419296047,4.4333522126266365
2123.497722915724,4.628523065878872
2123.489253778028,4.814572518410515
2123.47410714382,4.991652394115673
2123.453218392766,5.159967136518859
2123.4272891705214,5.319757765353467
2123.3972908004853,5.471309027346246
2123.3638655296068,5.614918769030218
2123.3276206170076,5.7508998991889575
2123.289103314687,5.879576378000742
2123.248738801054,6.001271380691005
2123.20698267529,6.116319722621415
2123.1642601544777,6.2250407644728725
2123.120935404378,6.327753474469616
