u,du,Cur_acc,q,ru,rdu
1.318814629597355,13.18814629597355,7.41562263921758e-07,0.011668050289154052,1,1
1.1926921330985318,-1.2612249649882323,-8.315097055611266e-07,0.011022050678730012,1,1
1.198084868343964,0.053927352454321564,1.03916751835893e-06,0.011021895706653595,1,1
1.1978545842780917,-0.0023028406587233263,-2.4352968510897256e-08,0.011021902412176132,1,1
1.1978462241863652,-8.360091726444807e-05,-9.00372750941957e-08,0.011021900177001952,1,1
1.1978330965421626,-0.00013127644202581834,-3.0005955367021775e-07,0.011021897941827775,1,1
1.1978254642037007,-7.632338461904808e-05,3.186476405601575e-07,0.011021897941827775,1,1
1.1978216660806953,-3.7981230054384696e-05,-1.0591046000092986e-07,0.011021897941827775,1,1
1.1978192652016535,-2.4008790417973103e-05,-4.338245897566173e-08,0.011021895706653595,1,1
1.197818175342772,-1.0898588815866361e-05,9.41343561561971e-09,0.011021895706653595,1,1
1.1978176526763125,-5.226664594459862e-06,-6.569196708824937e-09,0.011021895706653595,1,1
1.1978171630535825,-4.896227299155953e-06,3.459305632270633e-08,0.011021895706653595,1,1
1.1978166552197995,-5.078337830255464e-06,-6.895518906538793e-09,0.011021892726421356,1,1
1.1978168569369372,2.017171376600402e-06,-2.4074343983274198e-08,0.011021895706653595,1,1
1.1978167629341057,-9.400283151883571e-07,1.5693193615614846e-07,0.011021895706653595,1,1
1.1978167475299457,-1.5404159947607354e-07,4.61531414376643e-09,0.011021895706653595,1,1
1.1978167246513105,-2.2878635208556375e-07,-1.2621317716159713e-07,0.011021895706653595,1,1
1.1978167053757176,-1.9275592899603566e-07,-2.8220599167461212e-08,0.011021895706653595,1,1
1.1978166976793336,-7.696383974575838e-08,1.6655368165058188e-09,0.011021895706653595,1,1
1.1978166982313478,5.52014212118479e-09,2.9120640415029026e-09,0.011021895706653595,1,1
1.1978166903340395,-7.897308362814215e-08,1.56603745471139e-08,0.011021895706653595,1,1
1.1978166881634282,-2.1706112462993588e-08,1.3880738011198774e-07,0.011021895706653595,1,1
1.1978166892435205,1.0800922378706446e-08,-1.5016759232549737e-07,0.011021895706653595,1,1
1.1978166904813368,1.2378162939086224e-08,-1.924600678696245e-08,0.011021895706653595,1,1
1.0932163659461267,-1.0460032453521007,10.877399176608186,0.011021895706653595,1,1
1.1270738045406214,0.3385743859449475,13.565579834966673,0.011546306312084198,1,1
1.4489982436865345,3.2192443914591307,9.224515625020173,0.014640936255455017,1,1
1.896005025705815,4.470067820192805,3.953437808522415,0.019012558460235595,1,1
1.8419552237910792,-0.5404980191473574,1.0007620312959447,0.018451586365699768,1,1
1.7793436940182377,-0.6261152977284157,1.000440540709718,0.018092159926891328,1,1
1.6741939568448148,-1.051497371734229,1.6437001475448827,0.017642834782600404,1,1
1.5272642214926866,-1.4692973535212817,0.97503394782103,0.016637572646141054,1,1
1.4197174910404031,-1.0754673045228347,0.5105936430127481,0.015934304893016817,1,1
1.4061693811633738,-0.13548109877029368,0.9700793986888665,0.015914642810821535,1,1
1.46328505494334,0.5711567377996629,0.9381249346276876,0.016345730423927306,1,1
1.545112091809282,0.8182703686594195,0.7692315107505034,0.016948607563972474,1,1
1.5960899773666377,0.5097788555735572,1.205365114023949,0.017443594336509705,1,1
1.5032289292818546,-0.9286104808478313,1.4878727011388757,0.01687800884246826,1,1
1.3797038515934208,-1.235250776884338,1.252913593225806,0.016035334765911104,1,1
1.2896164472337832,-0.9008740435963758,1.1243783601154904,0.015441159904003143,1,1
1.2636958097517572,-0.25920637482026,1.1773623353768259,0.015292707085609435,1,1
1.214200168942168,-0.49495640809589236,1.128818830731084,0.014983883500099182,1,1
1.169628260974852,-0.44571907967315916,1.048773253912526,0.014705391228199005,1,1
1.130185070142979,-0.3944319083187309,1.0236780430057182,0.014494557678699494,1,1
1.096622750831872,-0.3356231931110698,0.9945973202531558,0.014364738762378693,1,1
1.082563819645156,-0.14058931186716084,0.9429459974950867,0.014350824058055878,1,1
1.193542414844268,1.1097859519911202,0.9160482863444122,0.015277163684368133,1,1
1.2978916487526069,1.0434923390833895,0.9936274925727466,0.016144447028636932,1,1
1.3570231592849165,0.5913151053230958,1.0963421709014949,0.016508886218070985,1,1
1.3469626711903815,-0.1006048809453497,1.0996344034778915,0.016452717781066894,1,1
1.296970449292114,-0.49992221898267575,1.0613207213558857,0.01633421182632446,1,1
1.2072052929628074,-0.8976515632930648,1.0299164990996772,0.015757569670677186,1,1
1.162432721074494,-0.44772571888313406,0.9657698531094245,0.015482282638549805,1,1
1.1860598458010247,0.23627124726530724,0.9155536812892437,0.01569170504808426,1,1
1.2451279883307271,0.5906814252970238,0.9548198427621961,0.01616295278072357,1,1
1.2409258609244929,-0.042021274062342684,1.0153602783928874,0.01583854705095291,1,1
1.2106622979103643,-0.3026356301412858,0.9912213114080664,0.015696151554584502,1,1
1.1727020463643423,-0.37960251546022006,0.930084813909809,0.015840844810009004,1,1
1.0809694219071193,-0.9173262445722297,0.9102924412373492,0.015270522236824036,1,1
1.050777840690307,-0.30191581216812313,0.8500579797424356,0.015090450644493103,1,1
1.086618663163435,0.3584082247312792,0.7905078914872041,0.015420475602149963,1,1
1.0485040207877028,-0.38114642375732144,0.8403309295629316,0.015263232588768005,1,1
1.0145392762849619,-0.33964744502740896,0.8350118387819446,0.015081405639648438,1,1
0.9772974302815345,-0.3724184600342739,0.7454042584843275,0.014832134544849395,1,1
0.9378726858027567,-0.3942474447877775,0.7264320575627697,0.014537486433982848,1,1
0.8994638886177904,-0.3840879718496637,0.7211147065991658,0.014252670109272003,1,1
0.9989527625479846,0.9948887393019423,0.6668890166048055,0.015314385294914246,1,1
1.0410649299674668,0.42112167419482205,0.7214542086298572,0.015406394004821777,1,1
1.0609011604510965,0.19836230483629702,0.810220162025641,0.015180902183055877,1,1
1.077428040781201,0.1652688033010441,0.7692855395856264,0.015240414440631867,1,1
1.04233216815328,-0.3509587262792091,0.7485611566330482,0.015078231692314148,1,1
0.9917229936377712,-0.5060917451550884,0.7585119853666915,0.01484851837158203,1,1
0.9780403362109947,-0.13682657426776434,0.6976370508701148,0.015097483992576599,1,1
0.9670340088482058,-0.11006327362788948,0.663238121655004,0.014960412681102753,1,1
0.9771684625135331,0.10134453665327281,0.686406224763533,0.014791110157966613,1,1
1.0082852375141909,0.3111677500065779,0.6855179769990354,0.014925424754619599,1,1
1.005766982445676,-0.025182550685147742,0.6895736454855672,0.014915104210376739,1,1
0.9680678821846216,-0.37699100261054497,0.6974999111041614,0.014748172461986541,1,1
0.926162307173484,-0.41905575011137564,0.6537763595560014,0.014560762047767638,1,1
0.91243002772663,-0.13732279446854068,0.6029149891417686,0.014486785233020782,1,1
1.1394219114663426,2.269918837397127,0.601389723767,0.01803528666496277,1,1
1.263797161489303,1.2437525002296046,0.7542368334047611,0.020758306980133055,1,1
