u,du,Cur_acc,q,ru,rdu
0.8405227518635359,8.405227518635359,7.41562263921758e-07,0.011712870746850967,1,1
0.8332330155735981,-0.07289736289937787,-8.315097055611266e-07,0.01218382567167282,1,1
0.8336172691578716,0.0038425358427351952,1.03916751835893e-06,0.012190613895654678,1,1
0.833594657777748,-0.00022611380123604974,-2.4352968510897256e-08,0.012190272659063339,1,1
0.8335929156333055,-1.742144442484772e-05,-9.00372750941957e-08,0.01219054013490677,1,1
0.8335912038535291,-1.711779776369937e-05,-3.0005955367021775e-07,0.012190742790699005,1,1
0.8335902195191942,-9.843343349302813e-06,3.186476405601575e-07,0.012190856784582139,1,1
0.8335898165658516,-4.02953342582002e-06,-1.0591046000092986e-07,0.012190918624401092,1,1
0.8335891541348568,-6.624309948355389e-06,-4.338245897566173e-08,0.012190961837768554,1,1
0.8335890833636953,-7.077116148668239e-07,9.41343561561971e-09,0.012190978229045867,1,1
0.8335888960201489,-1.8734354645388862e-06,-6.569196708824937e-09,0.012190990149974823,1,1
0.8335891307281488,2.347079999243107e-06,3.459305632270633e-08,0.01219099760055542,1,1
0.8335888755935562,-2.5513459256387705e-06,-6.895518906538793e-09,0.01219099760055542,1,1
0.8335888873347967,1.174124053537895e-07,-2.4074343983274198e-08,0.0121909998357296,1,1
0.8335889473552972,6.002050045861296e-07,1.5693193615614846e-07,0.012191002070903779,1,1
0.8335889185327175,-2.8822579656306857e-07,4.61531414376643e-09,0.012191002070903779,1,1
0.8335890843759859,1.6584326834045982e-06,-1.2621317716159713e-07,0.012191005051136017,1,1
0.8335888636050448,-2.2077094108396977e-06,-2.8220599167461212e-08,0.012191002070903779,1,1
0.8335888654332231,1.828178275431469e-08,1.6655368165058188e-09,0.012191002070903779,1,1
0.8335888619466899,-3.486533173280293e-08,2.9120640415029026e-09,0.012191002070903779,1,1
0.8335888581275097,-3.8191801943199266e-08,1.56603745471139e-08,0.012191002070903779,1,1
0.8335888557438971,-2.3836126405996083e-08,1.3880738011198774e-07,0.012191002070903779,1,1
0.8335888548943936,-8.495034675704005e-09,-1.5016759232549737e-07,0.012191002070903779,1,1
0.8335888541188541,-7.755395214914529e-09,-1.924600678696245e-08,0.012191002070903779,1,1
0.7196430113202263,-1.1394584279862774,10.76712196030081,0.012191002070903779,1,1
0.6605312409233732,-0.5911177039685311,12.803913449630649,0.011163289844989776,1,1
0.7365299550183354,0.7599871409496217,7.503537120709374,0.011205911636352539,1,1
0.8338024884939114,0.9727253347557596,2.462299654835364,0.011345036327838898,1,1
0.8898106450388179,0.5600815654490654,0.415842876926988,0.01108630895614624,1,1
