u,du,q,Cur_acc
3.0,30.0,0.01,7.41562263921758e-07
3.0,0.0,0.01,-8.315097055611266e-07
3.0,0.0,0.01,1.03916751835893e-06
3.0,0.0,0.01,-2.4352968510897256e-08
3.0,0.0,0.01,-9.00372750941957e-08
3.0,0.0,0.01,-3.0005955367021775e-07
3.0,0.0,0.01,3.186476405601575e-07
3.0,0.0,0.01,-1.0591046000092986e-07
3.000000000000003,3.108624468950438e-14,0.01,-4.338245897566173e-08
3.0,-3.108624468950438e-14,0.01,9.41343561561971e-09
3.0,0.0,0.01,-6.569196708824937e-09
3.000000000000004,3.9968028886505635e-14,0.01,3.459305632270633e-08
3.000000000000002,-1.7763568394002505e-14,0.01,-6.895518906538793e-09
3.0,-2.220446049250313e-14,0.01,-2.4074343983274198e-08
3.0,0.0,0.01,1.5693193615614846e-07
3.0,0.0,0.01,4.61531414376643e-09
3.0000000000000204,2.042810365310288e-13,0.01,-1.2621317716159713e-07
3.0,-2.042810365310288e-13,0.01,-2.8220599167461212e-08
3.0,0.0,0.01,1.6655368165058188e-09
3.0,0.0,0.01,2.9120640415029026e-09
3.0,0.0,0.01,1.56603745471139e-08
3.0,0.0,0.01,1.3880738011198774e-07
3.0,0.0,0.01,-1.5016759232549737e-07
3.0,0.0,0.01,-1.924600678696245e-08
3.0,0.0,0.01,10.962208074244735
3.0,0.0,0.01,14.125744607431388
3.0000000000000018,1.7763568394002505e-14,0.01,10.751034550716028
3.0,-1.7763568394002505e-14,0.01,5.703879872757079
3.000000000000005,4.884981308350689e-14,0.01,1.8893797506095422
3.0,-4.884981308350689e-14,0.01,0.841660212223815
3.0000000000000018,1.7763568394002505e-14,0.01,2.042760443718474
3.000000000000008,6.217248937900877e-14,0.01,2.5736482872899855
3.0,-7.993605777301127e-14,0.01,1.6385306846172878
2.964580676423215,-0.3541932357678501,0.01,1.3862755718871502
2.998565614424561,0.33984938001346165,0.01,2.0937617568979907
3.000000000000003,0.014343855754419543,0.01,2.1082869082854248
3.0,-3.108624468950438e-14,0.01,1.9169182730869694
2.951319288726576,-0.48680711273424215,0.01,2.272857862146685
2.7472533168376243,-2.040659718889515,0.01,2.4319277798025665
2.5756805731336376,-1.7157274370398667,0.01,2.0557206337557394
2.504647963828144,-0.7103260930549382,0.01,1.8372313878742927
2.4039836042224936,-1.0066435960565023,0.01,1.9458649666766574
2.3038829773301157,-1.0010062689237786,0.01,1.8703020001904374
2.2089282571559092,-0.9495472017420648,0.01,1.65122929585022
2.1138688196488493,-0.9505943750705992,0.01,1.595613977719804
2.0545643593192415,-0.5930446032960779,0.01,1.5687090809424684
2.180212302433508,1.2564794311426652,0.01,1.4680486625308673
2.305984461784573,1.2577215935106478,0.01,1.5207815395360904
2.3961390861894345,0.9015462440486166,0.01,1.6935666290060782
2.3673456192143627,-0.2879346697507179,0.01,1.7197703863194733
2.225791678640216,-1.415539405741466,0.01,1.6388661444358705
2.0598278922127378,-1.6596378642747833,0.01,1.5304224916413693
1.9538830544678403,-1.059448377448975,0.01,1.400713314527546
1.9591857175488783,0.05302663081037995,0.01,1.315339875186583
2.0239193429673707,0.6473362541849248,0.01,1.3348900984326157
2.0743397729269706,0.5042042995959983,0.01,1.4022501350244474
1.9932715535472485,-0.8106821937972208,0.01,1.4256589444593526
1.8250267732754721,-1.6824478027177636,0.01,1.3458614009603682
1.64671835372659,-1.7830841954888221,0.01,1.1813095856696987
1.605142029848636,-0.41576323877953847,0.01,1.0376388456278538
1.6037876323056717,-0.013543975429644028,0.01,1.0143452947796876
1.5598728628936978,-0.4391476941197392,0.01,1.0541834880986838
1.5173423562890407,-0.4253050660465707,0.01,1.0070005558981716
1.4753986104733388,-0.41943745815701927,0.01,0.9286621044841965
1.4330653428678384,-0.4233326760550038,0.01,0.9123061417905942
1.3903935297507652,-0.4267181311707313,0.01,0.891301707600882
1.4137325818465913,0.23339052095826096,0.01,0.8343071246227434
1.4463842402349192,0.3265165838832784,0.01,0.835467868985846
1.4887369092905278,0.4235266905560864,0.01,0.8911517379074007
1.514238706244844,0.2550179695431609,0.01,0.9102945673091318
1.4288897916795837,-0.8534891456526017,0.01,0.9065955940498326
1.3699676208658689,-0.5892217081371487,0.01,0.8506856508521485
1.3182498898198471,-0.5171773104602173,0.01,0.7667466345373807
1.2992102253620998,-0.19039664457747296,0.01,0.7432962459433929
1.3071637405638108,0.07953515201710948,0.01,0.7416355679596354
1.3187410755290923,0.1157733496528146,0.01,0.7363403072792206
1.3032011411354416,-0.15539934393650645,0.01,0.7416045062437013
1.256328192251597,-0.46872948883844634,0.01,0.7322342022864339
1.2032181698642255,-0.531100223873715,0.01,0.6827645029970131
1.1746360810827037,-0.28582088781521797,0.01,0.6281503233934453
1.1776797663694016,0.030436852866979613,0.01,0.609019048885282
1.1523494078576237,-0.25330358511777895,0.01,0.6186730275737924
1.117470771588232,-0.34878636269391805,0.01,0.6039540954903555
1.0828283942038155,-0.34642377384416445,0.01,0.555785936746727
1.0482249824004044,-0.3460341180341109,0.01,0.525500019121105
1.0135117752963214,-0.3471320710408299,0.01,0.50950510308873
1.019661608265143,0.06149832968821656,0.01,0.47769242160071457
1.047011319132149,0.27349710867005994,0.01,0.4677514744207568
1.0697942079224938,0.22782888790344735,0.01,0.5025162462055756
1.0694425054819796,-0.0035170244051418997,0.01,0.5238313248355844
1.0406764210424546,-0.28766084439524997,0.01,0.5066599864861318
1.001384012599988,-0.3929240844246662,0.01,0.4756113577268627
0.9710907606670683,-0.3029325193291965,0.01,0.4452374780791448
0.9588368360313146,-0.12253924635753699,0.01,0.4209799811154804
0.9584031134995564,-0.004337225317582183,0.01,0.4114919138472186
0.958502177773384,0.0009906427382755378,0.01,0.413604863424341
0.9511476941604116,-0.07354483612972418,0.01,0.41276114786587226
0.9361519190824037,-0.14995775078007867,0.01,0.40231681058988367
0.9187705780031198,-0.17381341079283907,0.01,0.38628374440122115
0.9039203802328956,-0.14850197770224227,0.01,0.37022033221434714
