vs,vs_cmd,throttle
0.0,0.07312942160934935,0.6901363134384155
8.3151898811854e-08,0.5806705645360669,0.7335218191146851
2.076581441368844e-08,0.2919146434967555,0.7271420359611511
1.8330373056742534e-08,0.1699625561747111,0.7326804995536804
9.326737129395701e-09,0.1186844013864291,0.7375665903091431
2.067928117885535e-08,0.0972558422557919,0.7424910068511963
1.1185524663976484e-08,0.08834812269190548,0.7474149465560913
5.947060779031802e-10,0.08292025910470029,0.7523400783538818
3.743626149874212e-09,0.08330721323550214,0.7572649121284485
2.8024040556195303e-09,0.08292208317178153,0.7621905207633972
3.4592674313322853e-09,0.08255668580297304,0.7627281546592712
0.0,0.08209346841002207,0.7626985907554626
6.896120528359109e-10,0.08220740851692525,0.7626997828483582
3.0970121504418734e-09,0.08217780109644872,0.7626994252204895
1.2596190582019233e-08,0.08214158029519562,0.7626991271972656
1.3057726337841657e-08,0.08211796828881039,0.7626990675926208
4.36411537931478e-10,0.08210410044614419,0.7626990675926208
2.3856486965062756e-09,0.08210201994603385,0.7626989483833313
2.2190847038890935e-09,0.08209838594774185,0.7626989483833313
1.9279053808418357e-09,0.08209610267258985,0.7626990079879761
3.618381384842365e-10,0.08209487086989076,0.7626989483833313
1.3518882845550662e-08,0.08209428965816833,0.7626989483833313
1.4978543895353016e-09,0.08209497552101175,0.7626990675926208
3.4224734089376703e-09,0.08209508048289137,0.7626989483833313
1.0762559955029003,1.1471406234989219,0.0
2.3534394454636205,2.4244631242275707,0.0
3.0974136676093105,3.176041276643296,0.0
3.338987232058085,3.4272138476201475,0.46103736758232117
3.3795248495676646,3.4767728611411504,0.7037211656570435
3.473814140374298,3.5749922520715125,0.30979397892951965
3.5894135912217413,3.689168799817453,0.2719004154205322
3.6281613739344274,3.7247806609345937,0.5585569143295288
3.6658598061168544,3.7581884702961026,0.47152483463287354
3.744666348667566,3.8317209852821996,0.3033595681190491
3.797660497202056,3.879413104448614,0.48562684655189514
3.8398824847306283,3.9184615456680194,0.5670225024223328
3.9258245103434857,4.004097721236851,0.4403913915157318
4.019487026009169,4.099700407377919,0.4720020592212677
4.100300055041766,4.183810147321367,0.5326679348945618
4.191165374857978,4.2777973235731945,0.4909050464630127
4.286967708853912,4.373465477026553,0.4799717664718628
4.374894439354891,4.460308932510205,0.5058726668357849
4.4614612352256025,4.545855985341571,0.4968951642513275
4.54883912603519,4.632224872939013,0.48926839232444763
4.632571854150412,4.714942753261399,0.4987547695636749
4.714220284905012,4.799273132521631,0.511315643787384
4.79793652832718,4.8878440810849195,0.5173942446708679
4.884763780854482,4.975878243603078,0.5087922215461731
4.971138430705756,5.060195009805087,0.504996657371521
5.053867524140503,5.1392743467780075,0.5071132779121399
5.1335390663626015,5.215818477962186,0.5072981715202332
5.211225826682881,5.293484610227005,0.5137184858322144
5.288311563795752,5.37321988396571,0.5222834348678589
5.3669887220890145,5.456230900542354,0.5275183916091919
5.448076862273401,5.541830959724584,0.5305448770523071
5.530979585713041,5.62625376177493,0.5251665115356445
5.613432453165531,5.706766481048812,0.517644464969635
5.6924948987764195,5.783261616990234,0.5200038552284241
5.768304015202763,5.858863422069653,0.5286198258399963
5.8438636764103205,5.936994082944645,0.5347132682800293
5.921249258131305,6.016242046831927,0.5313457250595093
5.999234466356809,6.093589084359407,0.5263758897781372
6.075256160956164,6.168926611181499,0.5320385694503784
6.149796597116906,6.24262052267992,0.5331044793128967
6.224084435107706,6.3161185798546775,0.5307088494300842
6.297272985405212,6.3898455012078745,0.5377512574195862
6.370132264358914,6.4673674168878375,0.5553498268127441
6.446716408264427,6.548219853125411,0.5536566376686096
6.527287218823604,6.630521504126055,0.5461540818214417
6.6074132178602945,6.709008964178863,0.5451434850692749
6.68500597007132,6.783607125948632,0.5456728935241699
6.760494335737111,6.85687898540751,0.5468510985374451
6.834511892031532,6.931306424944407,0.5549039244651794
6.908689035201914,7.008026841021711,0.5627866983413696
6.984818552896093,7.086983841230674,0.5647673010826111
7.062645988409147,7.165550578629628,0.5615009069442749
7.13999404019445,7.241216677695188,0.5586987137794495
7.214947863540702,7.3140237371090215,0.5612956285476685
7.287648582846891,7.386319988096238,0.5683777928352356
7.359991581500019,7.460535088844362,0.5753945708274841
7.433744028291053,7.536164455783748,0.5756958723068237
7.508539017914594,7.609949406282627,0.568478524684906
7.5816071654852735,7.682144425342265,0.5741322040557861
7.652585414525301,7.752245985345694,0.5780644416809082
7.723299884493776,7.822086864721414,0.5749723315238953
7.793089626214307,7.891445844261623,0.577711820602417
7.861464938183055,7.963450961662756,0.59611976146698
7.9320883752534055,8.03786625960741,0.5974094867706299
8.006524668107062,8.114225684041534,0.5895838737487793
8.080858876219853,8.188903313556485,0.5934988856315613
8.153548185952761,8.261478213847475,0.5990647077560425
8.22618371183903,8.333535008227882,0.5962226986885071
8.298385783188406,8.405649249495195,0.5985303521156311
8.369406879585169,8.477585753133022,0.6063606142997742
8.440759540103672,8.54954399108121,0.6059179306030273
8.512769314986246,8.62220541542532,0.6063026189804077
8.584277916073013,8.694170124595876,0.6101849675178528
8.655461230913632,8.76563530248673,0.6118083596229553
8.726610240605206,8.837024099381733,0.6126990914344788
8.797362769153908,8.908082281966996,0.6155260801315308
8.86776021900335,8.978881362842685,0.6180922389030457
8.938136213637994,9.049723895150944,0.6197065711021423
9.008450364891349,9.120516351533508,0.621798038482666
9.07860298357278,9.19110694890452,0.6239704489707947
9.148633396510812,9.261544841122483,0.625870406627655
9.218543006247275,9.33184466784566,0.62784743309021
9.28832320281995,9.401805028291218,0.6290692687034607
9.35782824182721,9.471128662635607,0.6296511888504028
9.426732893317844,9.539802250006288,0.6314943432807922
9.49497873577773,9.607761776126328,0.6330690383911133
9.562741664004701,9.675223059844509,0.6339138746261597
9.629939795688182,9.742354995350759,0.636100709438324
9.69662582622156,9.80991141519942,0.6411975622177124
9.76360036316966,9.87803543036614,0.6435609459877014
9.831355468530917,9.947211388430715,0.6456571817398071
9.899646710093464,10.01622288603446,0.6463103294372559
9.968020427052624,10.078204168195217,0.6230283975601196
10.031781486113807,10.147958497757385,0.6685376763343811
10.095979407448986,10.19941911651526,0.6105249524116516
10.157847753885422,10.273494030694959,0.6769223809242249
10.218640780530096,10.321517861385455,0.620452344417572
10.280522436443059,10.387468786935734,0.6431946754455566
10.336171946945525,10.438761454042734,0.6472961902618408
10.392464083087212,10.494913000495826,0.6428470015525818
10.448521132358772,10.550813419943482,0.6441137194633484
10.503283105198788,10.605389668921653,0.6482799649238586
10.557689756122354,10.659659882410022,0.6486035585403442
10.612147002183525,10.71414698602656,0.6483132839202881
10.666091855846405,10.768217887030136,0.6514530777931213
10.719689907964883,10.82212291971221,0.6531464457511902
10.773407542161888,10.876281843016585,0.6543416380882263
10.827173165094484,10.930010078133142,0.654212236404419
10.880630204792181,10.983190570434205,0.6547876000404358
10.933453398246098,11.035665414312,0.6562079787254333
10.985726674223242,11.087577091901183,0.657019853591919
11.037552295309855,11.139022741688212,0.6574259400367737
11.088824893008628,11.189901551191884,0.6582663059234619
11.1394927458097,11.240163875978986,0.6591532230377197
11.18961444725616,11.289866224317509,0.6597005128860474
11.23917567141757,11.338993605363946,0.6602783203125
11.28811953637181,11.387491053563766,0.6609936952590942
11.336450276510327,11.43536290817386,0.661605954170227
11.3841828271246,11.482625274209225,0.6621294617652893
