ego_s,s_ahead
2000.0000025866925,2070.000029115585
2000.0000025866925,2070.0019256365226
2000.0000025866925,2070.002250659367
2000.0000025866925,2070.0021293827685
2000.0000025866925,2070.0019858959013
2000.0000025866925,2070.0019141524863
2000.0000025866925,2070.001876007135
2000.0000025866925,2070.0018446827344
2000.0000025866925,2070.0018401354337
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018355881316
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0000025866925,2070.0018333144803
2000.0445894211016,2070.0018333144803
2000.2341679581382,2070.05254674388
2000.5481916847766,2070.2492929776236
2000.942050885266,2070.5522973275783
2001.36837432388,2070.912733633596
2001.7985439626586,2071.278363111851
2002.2320929965965,2071.62271993578
2002.6832729109644,2071.9367067967155
2003.1497651180575,2072.217693279168
2003.6209721014254,2072.4857446661276
2004.1013644842446,2072.775129621478
2004.5999540196906,2073.1015891274096
2005.1121244164071,2073.462774011745
2005.6352545108946,2073.8304224512726
2006.1757060408324,2074.1780850730242
2006.735710129992,2074.5024567091295
2007.3103580168563,2074.8228057070537
2007.8999252553153,2075.1458026293067
2008.50754406013,2075.4682587838906
2009.1314006769232,2075.7901064630864
2009.7697865454306,2076.111347436464
2010.424228641578,2076.4333415298865
2011.0949882521732,2076.7932543388015
2011.7808269245195,2077.2069573025224
2012.4820276193766,2077.6716215643314
2013.199132934778,2078.1658098124003
2013.9316754349877,2078.657141408337
2014.6794866707799,2079.1290850615947
2015.442858183192,2079.5878039475465
2016.2216927222871,2080.0569473345
2017.0157952764714,2080.557979733694
2017.825216590034,2081.0967172595647
2018.6500043665692,2081.6511729251347
2019.490025852713,2082.1920699983657
2020.3452973832011,2082.707730027677
2021.2158245315786,2083.210523503327
2022.1015187005048,2083.7296409039955
2023.0022908239432,2084.2603607721494
2023.9181135372864,2084.789969143363
2024.8491213086597,2085.3185500166246
2025.7950806774686,2085.846191966897
2026.7558881625387,2086.3729122196733
2027.7316059591428,2086.921689615843
2028.7221988163228,2087.5190950303086
2029.727560938235,2088.1631466905874
2030.7476110157759,2088.8409685008623
2031.7822926966012,2089.525223436595
2032.8315438815748,2090.1964505440515
2033.895283086552,2090.8532838245337
2034.9734747398497,2091.511344048898
2036.0660305354331,2092.192649194038
2037.172826196961,2092.9067601818347
2038.293830124227,2093.642767925515
2039.428879412888,2094.3774231037055
2040.5781492790304,2095.0988504780403
2041.7413490647493,2095.8154451660907
2042.918298709111,2096.5486829759666
2044.1092373179404,2097.2997924189585
2045.313961854829,2098.0495767796347
2046.5321456269805,2098.798106970968
2047.7638214750675,2099.5454024532473
2049.009192570772,2100.2914691654223
2050.26796431668,2101.047738659408
2051.53977152171,2101.842214011092
2052.825074265188,2102.675373594662
2054.1234980574563,2103.535538295496
2055.4347689370434,2104.402835251347
2056.759035432979,2105.263833712765
2058.096281708849,2106.1197071800943
2059.446257054502,2106.980884581196
2060.8088525851135,2107.857693397943
2062.1839230670093,2108.7533316146687
2063.5715232611783,2109.664051910199
2064.9714518652722,2110.583860042958
2066.3836366906867,2111.5090774151286
2067.8079351944875,2112.4396254678145
2069.244255192802,2113.380196706935
2070.692443541561,2114.3349151403736
2072.1524783267223,2115.3024784563895
2073.6241562229006,2116.2804434005207
2075.1073447349477,2117.267837786586
2076.6020645250737,2118.2639630275085
2078.1080601519584,2119.2687750410605
2079.625153959995,2120.2825881203503
2081.1534877525087,2121.3057866920262
2082.6926875917843,2122.3389381940615
2084.242694855437,2123.3819851614344
2085.803273153746,2124.4347181488765
2087.374528407318,2125.4970204508973
2088.9562331350216,2126.562702339733
2090.548252583445,2127.626610338324
2092.1504959914087,2128.688807218063
2093.762692727807,2129.749171810242
2095.3849228674885,2130.807795755363
2097.016938809894,2131.8720328847803
2098.6586467039947,2132.9480774274843
2100.3098734631376,2134.0286654850006
2101.9705634395245,2135.1079359562964
2103.640454560768,2136.183139682799
2105.319244318684,2137.254670659807
2107.0034691238093,2138.324204568938
2108.692638155299,2139.393447392987
2110.354289972487,2140.46337261672
2111.9713813330536,2141.534160471406
2113.612316939544,2142.605533481797
2115.244916198896,2143.6770923693402
2116.868201934697,2144.748651578433
2118.479621013979,2145.819903501187
2120.0759474247748,2146.8910904762756
2121.6556451286083,2147.9623024071907
2123.2180542649166,2149.033537683614
2124.761602734173,2150.1047959566054
2126.2852207721053,2151.1760761296264
2127.7883284124678,2152.247254906946
2129.270711420529,2153.318363535177
2130.7320325025717,2154.3894323811683
2132.172227723901,2155.460583029986
2133.5915418639165,2156.531724887766
2134.9902478095187,2157.6028280844967
2136.368407322042,2158.6739542476284
2137.7263824556817,2159.745043164795
2139.0644189159248,2160.81618707353
2140.3833391779463,2161.883985352918
2141.6830841903816,2162.9486328612147
2142.9634360081277,2164.0158934770416
2144.225984203582,2165.0857822474745
2145.4724990418745,2166.157448878874
2146.702949111655,2167.229796572496
2147.917395236127,2168.301848186797
2149.117455617209,2169.3734196202126
2150.3037415458725,2170.4445696435646
2151.4765588370215,2171.5156007508353
2152.636699887195,2172.5865098304325
2153.7853262884264,2173.657720256639
2154.9231393658015,2174.7290754605856
2156.0508112686384,2175.8004496694048
2157.169105884781,2176.871869251301
2158.278726082526,2177.942811131158
2159.3804037768596,2179.0132721162636
2160.4745673079324,2180.083707509225
2161.562102357418,2181.1541734376547
2162.6435893958,2182.2246026125586
2163.7195179194864,2183.295057757876
2164.7902532452217,2184.365507205674
2165.8565286846406,2185.4358768511906
2166.918955494032,2186.506524358584
2167.977991011535,2187.577176753886
2169.0340634428044,2188.647816688918
2170.0874482698496,2189.718472757774
2171.1386941402247,2190.789161318127
2172.1880462323606,2191.859893902697
2173.2358709682135,2192.930584585352
2174.2824734035576,2194.0015264605945
2175.3283423812622,2195.072509347546
2176.3735411721063,2196.1431613470677
2177.418317025393,2197.213298981057
2178.462165281496,2198.2832285549944
2179.5055585748,2199.353224389755
2180.548940188023,2200.423163923245
2181.592821579124,2201.4931995855477
2182.637040842472,2202.56342281632
2183.6818930300665,2203.6333756923627
2184.7270850752407,2204.7033021402362
2185.772713501819,2205.772896953061
2186.818814461604,2206.8425262037954
2187.8656237101054,2207.912098374817
2188.9134073127707,2208.9817050093798
2189.96204650892,2210.0514987482284
2191.0115685630212,2211.1212966165112
2192.0619736278754,2212.190946132871
2193.113245339353,2213.260325364535
2194.165893747894,2214.329556541043
2195.219458378682,2215.3987924526664
2196.274063876901,2216.468033375806
2197.328795293252,2217.5373710918316
2198.38411000373,2218.6068058898304
2199.4403743819366,2219.676154966113
2200.4974666632675,2220.745357528898
2201.5553260160377,2221.814261276049
2202.6141968043867,2222.8831410789826
2203.6738656216344,2223.95205831446
2204.7341800416866,2225.0209522556256
2205.7946824950104,2226.0899756810177
2206.8558615384964,2227.158945861121
2207.9177173717576,2228.227893520911
2208.9800975734224,2229.2966053009254
2210.043185478291,2230.3651118506173
2211.106889767964,2231.4334744224834
2212.1711495878094,2232.5018457886945
2213.2355377874496,2233.5703787642638
2214.300054607175,2234.639043082242
2215.3650054451377,2235.7076558334747
2216.430359915442,2236.7762170984665
2217.4960266482276,2237.8442998856494
2218.5622194629095,2238.9123312575693
2219.6287554610008,2239.9803725636184
2220.6954516531628,2241.0484544955034
2221.76194188323,2242.1166992206577
2222.8285925015243,2243.184984907755
2223.8954342886386,2244.2531285618147
2224.9624065511134,2245.321008160914
2226.0296008068167,2246.3887152707152
2227.097078151931,2247.456433109304
2228.1647473409585,2248.524192419105
2229.2321505947634,2249.5919933686655
2230.2993491573407,2250.6599276047787
2231.3666484440137,2251.727720775414
2232.4340790346637,2252.7954948360275
2233.501366376645,2253.862914469538
2234.5689685166535,2254.930132072716
2235.6365804650177,2255.9973614493165
2236.704263309967,2257.064633430522
2237.771406643401,2258.1321007125857
2238.8384686205777,2259.1996110902023
2239.9055714517235,2260.2671035838557
2240.9726541766145,2261.334303784225
2242.039716956867,2262.401211584328
2243.1069737519356,2263.4681321736903
2244.174211042674,2264.5350965156845
2245.2411540327134,2265.6020743297304
2246.307711435765,2266.6692487471882
2247.3743108569515,2267.736284644971
2248.4407996486884,2268.80330382784
2249.5072085309102,2269.8699711179584
2250.5737513851736,2270.936499763469
2251.6403064301635,2272.002951183243
2252.7068126288495,2273.069600123206
2253.7727814788386,2274.1363555736343
2254.838610296363,2275.203065145131
2255.9044823556687,2276.269820275714
2256.9702144924886,2277.336285772754
2258.0360205957236,2278.402430842624
2259.1018705175234,2279.468621557251
2260.167733872316,2280.534797606362
2261.2333662424016,2281.6010352909693
2262.2985542773304,2282.667426370257
2263.3637867678876,2283.7337424324414
2264.4289720128604,2284.799998542428
2265.4940491634306,2285.865950929495
2266.559262643132,2286.9316298570393
2267.624460249955,2287.9973556790583
2268.6897946241734,2289.063098582079
2269.7545327477947,2290.1290111219078
2270.8190721512115,2291.1950022621063
2271.883626767844,2292.2610110068176
2272.948196396713,2293.3267782498338
2274.012750703532,2294.392227454216
2275.077473369415,2295.457648285564
